	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA1499	PA1499	0.967878480789139	1550.0	0.125596325050002	-0.125596325050002	0.963634135146486	347.0	6.236481614996395	0.0	0.03937999999999994	0.04253779691834876	25	2.0268168851220523	
PA5229	PA5229	0.9804906169188391	1549.0	0.125583098599998	-0.125583098599998	0.94016251069071	448.0	8.056957462148521	0.0	0.045360000000000726	0.04603090447369743	25	1.742809521499575	
PA2349	PA2349	0.967878480789139	1548.0	0.125552045249998	0.125552045249998	0.8152361070362399	3861.0	69.57462148521991	0.0	0.13940000000000058	0.20267862492132718	25	-0.06832469262793686	
PA4475	PA4475	0.967878480789139	1547.0	0.125400722350001	-0.125400722350001	0.857175911797788	2989.5	53.866258111031	0.0	0.10639999999999956	0.11138774244353182	25	0.17058180669775108	
PA5309	PA5309	0.9656341905678409	1546.0	0.125251219849998	0.125251219849998	0.937129634468399	438.0	7.876712328767123	0.0	0.0395200000000002	0.02705606832733386	25	3.168650330594648	pauB4
PA1234	PA1234	0.967878480789139	1545.0	0.1251869745	-0.1251869745	0.8647283101341391	2236.0	40.28478731074261	0.0	0.07074000000000004	0.06887974424071722	25	0.7904642373485244	
PA0046	PA0046	0.9681695405797209	1544.0	0.125087791050002	-0.125087791050002	0.876259375903157	4907.5	88.43727469358328	0.0	0.12919999999999945	0.09098775100711806	25	-0.045195192808708345	
PA3596	PA3596	0.967878480789139	1543.0	0.125082708600003	-0.125082708600003	0.9396795949871869	541.0	9.733237202595529	0.0	0.037500000000000075	0.03260655608922836	25	2.686045970642574	
PA2859	PA2859	0.967878480789139	1542.0	0.125061237500002	-0.125061237500002	0.8274740563902521	3289.0	59.26459985580389	0.0	0.07987999999999991	0.051714013252373625	25	0.8736749414420726	greB
PA1222	PA1222	0.967878480789139	1541.0	0.12495823545	-0.12495823545	0.7806530885868259	3110.0	56.038211968276855	0.0	0.09316000000000002	0.06760789524900153	25	0.4703331664576496	
PA1734	PA1734	0.967878480789139	1540.0	0.12488417170000099	-0.12488417170000099	0.894732513015802	1515.5	27.298125450612833	0.0	0.051380000000000245	0.041694893772099034	25	1.7629058393041768	
PA1477	PA1477	0.9672715536995171	1539.0	0.12476194965	-0.12476194965	0.7721214200169909	4849.0	87.38284066330209	0.0	0.13321999999999995	0.09278998239752684	25	-0.09115262371496462	ccmC
PA2667	PA2667	0.967878480789139	1538.0	0.12476095960000001	0.12476095960000001	0.786967310913545	5262.5	94.83597692862293	0.0	0.16335999999999984	0.12434675307381324	25	-0.31041454196304685	mvaU
PA3760	PA3760	0.9672715536995171	1537.0	0.12473433624999901	0.12473433624999901	0.9226885925780172	104.0	1.8565248738284066	0.0	0.04512000000000029	0.06983720355226129	25	1.1399989146246514	
PA1994	PA1994	0.9672715536995171	1536.0	0.12465472275	-0.12465472275	0.8551029070517109	3680.5	66.32119682768565	0.0	0.0848200000000001	0.04695695724100294	25	0.8483241907168575	
PA4714	PA4714	0.966369771380042	1535.0	0.12460730810000001	-0.12460730810000001	0.9094236320409471	3519.5	63.41925018024513	0.0	0.13141999999999973	0.13572196456972888	25	-0.050195942282427075	
PA1375	PA1375	0.967878480789139	1534.0	0.124601820950001	0.124601820950001	0.908145873092408	1575.0	28.370583994232152	0.0	0.06830000000000017	0.06804838964540855	25	0.8273791818349033	pdxB
PA4642	PA4642	0.967878480789139	1533.0	0.124502655600002	0.124502655600002	0.820406463563702	5159.5	92.97945205479452	0.0	0.19881999999999989	0.17999964583298533	25	-0.41287494792603124	
PA1802	PA1802	0.9681695405797209	1532.0	0.12442590645000201	-0.12442590645000201	0.8551029070517109	3144.0	56.65104542177361	0.0	0.10048000000000006	0.10873213263183369	25	0.2202284262287271	clpX
PA4615	PA4615	0.9747681850393841	1531.0	0.12425908239999901	-0.12425908239999901	0.924196962736604	912.5	16.42934390771449	0.0	0.06408000000000007	0.06730630852057379	25	0.8941076062967228	fprB
PA0586	PA0586	0.96852610402051	1530.0	0.124223586750003	0.124223586750003	0.8856375459095559	4469.5	80.54253785147802	0.0	0.12166000000000049	0.09434110539243498	25	0.027173592458331317	
PA4934	PA4934	0.9839665768607829	1529.0	0.1241296409	0.1241296409	0.826709055544253	4034.0	72.6928622927181	0.0	0.16987999999999936	0.17802078998439103	25	-0.2569944729714478	rpsR
PA1030	PA1030	0.967878480789139	1528.0	0.12387919139999799	-0.12387919139999799	0.8784174947669001	3422.0	61.66186012977649	0.0	0.08854000000000005	0.07250530440365519	25	0.4874014624261946	
PA2844	PA2844	0.967878480789139	1527.0	0.12385684350000098	-0.12385684350000098	0.808250484528136	3605.5	64.96935832732517	0.0	0.07626000000000016	0.04524519311484912	25	1.0519756956099697	
PA2940	PA2940	0.967878480789139	1526.0	0.12384160105	0.12384160105	0.895299079001365	1345.0	24.224945926459984	0.0	0.04575999999999994	0.030759524270269806	25	2.538452817538168	
PA1791	PA1791	0.96852610402051	1525.0	0.12377309980000001	0.12377309980000001	0.932267730534015	1317.0	23.72025955299207	0.0	0.07383999999999989	0.07033576022669143	25	0.7099247898802296	
PA3738	PA3738	0.967878480789139	1524.0	0.12370776954999901	-0.12370776954999901	0.891395079908574	359.0	6.452775775054073	0.0	0.042620000000000186	0.04047176999671044	25	2.003563707655723	xerD
PA4437	PA4437	0.9681695405797209	1523.0	0.123515130549999	-0.123515130549999	0.8298032199344	904.0	16.276135544340303	0.0	0.043139999999999706	0.029075877745420368	25	2.7643234454945693	
PA3708	PA3708	0.9672715536995171	1522.0	0.12344633345	-0.12344633345	0.939768914635185	408.0	7.3359769286229275	0.0	0.048120000000000315	0.050695224955939484	25	1.485866440388966	wspA
PA1319	PA1319	0.9672715536995171	1521.0	0.123428262399998	0.123428262399998	0.8784174947669001	4406.5	79.4069935111752	0.0	0.1030199999999998	0.08565598344540835	25	0.2382584564335207	cyoC
PA0365	PA0365	0.967878480789139	1520.0	0.123392824350001	-0.123392824350001	0.841926063840155	3631.0	65.42898341744772	0.0	0.09808000000000028	0.0736057459260712	25	0.3438973959373313	
PA5087	PA5087	0.96665468375499	1519.0	0.12332548175000001	-0.12332548175000001	0.825761393694987	3769.5	67.9253785147801	0.0	0.10481999999999986	0.10050682812625242	25	0.18412163725587227	
PA3570	PA3570	0.967878480789139	1518.0	0.12325634960000201	0.12325634960000201	0.768618781341132	5276.0	95.07930785868781	0.0	0.2085399999999999	0.13061073845591736	25	-0.6529604794232299	mmsA
PA4463	PA4463	0.967878480789139	1517.0	0.1232168877	-0.1232168877	0.8337243791075111	3436.0	61.91420331651045	0.0	0.09226000000000015	0.07215465450452016	25	0.42903521488084384	
PA4390	PA4390	0.9672715536995171	1516.0	0.12299613350000098	-0.12299613350000098	0.769330081330476	3988.5	71.87274693583274	0.0	0.11698000000000018	0.11026487805885099	25	0.05456074142475217	
PA3393	PA3393	0.9681695405797209	1515.0	0.12299481525	0.12299481525	0.913546661901692	2300.5	41.44736842105263	0.0	0.10283999999999997	0.09414513618167815	25	0.21408238457593748	nosD
PA4752	PA4752	0.967878480789139	1514.0	0.122894718000001	-0.122894718000001	0.761142924651898	3378.5	60.87779379956741	0.0	0.08495999999999988	0.06482105496416013	25	0.5852221630915356	ftsJ
PA4453	PA4453	0.9777086456921241	1513.0	0.12287374795000099	0.12287374795000099	0.8383185977084829	3422.0	61.66186012977649	0.0	0.11735999999999928	0.12054542020887113	25	0.045740003564199584	
PA4772	PA4772	0.967878480789139	1512.0	0.122738283450002	-0.122738283450002	0.917255240640251	3093.0	55.731795241528474	0.0	0.09155999999999986	0.09533726536180212	25	0.32703144286425107	
PA0307	PA0307	0.967878480789139	1511.0	0.12252481614999902	0.12252481614999902	0.92731726017534	550.5	9.904470079307858	0.0	0.053240000000000204	0.05954639647647319	25	1.1635433922080118	
PA0216	PA0216	0.967878480789139	1510.0	0.122480456949996	0.122480456949996	0.92619743800302	153.0	2.73972602739726	0.0	0.06716000000000005	0.11131690123247194	25	0.4969636806046715	
PA0289	PA0289	0.967878480789139	1509.0	0.1224293868	0.1224293868	0.8646020983473749	2224.5	40.077505407353996	0.0	0.05730000000000001	0.049792695247395366	25	1.30801087341033	gpuR
PA2813	PA2813	0.9681695405797209	1508.0	0.122415315049998	-0.122415315049998	0.789821496159056	5175.0	93.25883201153569	0.0	0.1560999999999998	0.08834661849782352	25	-0.3812787124481922	
PA2680	PA2680	0.967878480789139	1507.0	0.122378605049998	0.122378605049998	0.929144628890183	1774.0	31.957462148521987	0.0	0.053900000000000545	0.04870532140673477	25	1.4059778905499332	
PA0455	PA0455	0.967878480789139	1506.0	0.122364907000003	-0.122364907000003	0.8199569517802789	2124.0	38.26604181687094	0.0	0.07002000000000025	0.053486072953620505	25	0.978664241164101	dbpA
PA2880	PA2880	0.967878480789139	1505.0	0.122318591600003	-0.122318591600003	0.786967310913545	3964.0	71.43114635904831	0.0	0.11776000000000002	0.15166720146425838	25	0.03005654192859389	
PA4901	PA4901	0.967878480789139	1504.0	0.12230853215	-0.12230853215	0.9427336584747371	414.0	7.444124008651766	0.0	0.041539999999999744	0.0435982893395291	25	1.852561955378606	mdlC
PA3670	PA3670	0.9692596390183	1503.0	0.12214032284999901	-0.12214032284999901	0.888548837795203	2053.5	36.99531362653208	0.0	0.0608400000000002	0.04581137049539862	25	1.3381027938501846	
PA3510	PA3510	0.967878480789139	1502.0	0.12213539340000198	-0.12213539340000198	0.8551029070517109	5223.5	94.13302090843547	0.0	0.15738000000000008	0.08647702970538906	25	-0.40756032810180715	
PA2441	PA2441	0.967878480789139	1501.0	0.1221189631	-0.1221189631	0.937129634468399	841.5	15.14960346070656	0.0	0.03930000000000006	0.02977345014158326	25	2.7816380938778194	
PA0618	PA0618	0.967878480789139	1500.0	0.122101703899998	-0.122101703899998	0.807399121138554	5331.0	96.0706560922855	0.0	0.19391999999999984	0.14252884795717677	25	-0.5038860352086749	
PA4132	PA4132	0.974125666652439	1499.0	0.122093091649998	0.122093091649998	0.895132151509672	3172.0	57.15573179524152	0.0	0.11287999999999995	0.10679110059675664	25	0.08627209194881037	
PA0011	PA0011	0.9672715536995171	1498.0	0.122085549249999	-0.122085549249999	0.8589902742962021	2556.0	46.05263157894736	0.0	0.06741999999999977	0.05162881947129929	25	1.058818501174292	htrB1
PA5073	PA5073	0.9788653946504972	1497.0	0.121966877699999	-0.121966877699999	0.818859774924079	3133.0	56.45277577505407	0.0	0.1120400000000001	0.10258867302647659	25	0.09676387662638866	
PA1742	PA1742	0.967878480789139	1496.0	0.12189432999999801	-0.12189432999999801	0.8856375459095559	1480.0	26.658255227108867	0.0	0.060220000000000294	0.049562057059811634	25	1.244386001282573	pauD2
PA2024	PA2024	0.969284842226553	1495.0	0.12185466145	-0.12185466145	0.857821634309537	4239.0	76.38788752703677	0.0	0.10787999999999971	0.08103487932160254	25	0.17245242501736996	
PA5413	PA5413	0.967878480789139	1494.0	0.12164861260000401	0.12164861260000401	0.9509189903156371	427.5	7.687454938716654	0.0	0.055600000000000024	0.060873502719437346	25	1.0850141629670702	ltaA
PA1507	PA1507	0.9681695405797209	1493.0	0.121644072750001	-0.121644072750001	0.881406079144192	2290.5	41.26712328767123	0.0	0.09522000000000012	0.11721953051148642	25	0.22542380638021375	
PA1721	PA1721	0.967878480789139	1492.0	0.121267276600002	-0.121267276600002	0.8784174947669001	4542.5	81.85832732516222	0.0	0.15496000000000032	0.17318125860881484	25	-0.19455178736230397	pscH
PA1001	PA1001	0.967878480789139	1491.0	0.121160233899999	-0.121160233899999	0.894052204950945	5058.0	91.14996395097333	0.0	0.17139999999999994	0.18450541997458994	25	-0.27229425621708	phnA
PA3271	PA3271	0.967878480789139	1490.0	0.121147990499998	0.121147990499998	0.937129634468399	679.5	12.2296322999279	0.0	0.05372000000000034	0.0535107232244155	25	1.260083707282657	
PA3876	PA3876	0.967878480789139	1489.0	0.12114462255000301	0.12114462255000301	0.753602558067313	5056.0	91.11391492429705	0.0	0.16760000000000005	0.1361545537248018	25	-0.3411959143422668	narK2
PA1191	PA1191	0.971173130978097	1488.0	0.12103564514999698	0.12103564514999698	0.8812052412029091	1507.0	27.144917087238642	0.0	0.06014000000000011	0.05122631973247075	25	1.1887569801622317	
PA1194	PA1194	0.967878480789139	1487.0	0.12095284725	-0.12095284725	0.79188742390079	4115.5	74.1618601297765	0.0	0.12769999999999984	0.117353454714096	25	-0.05749428311622944	
PA3398	PA3398	0.967878480789139	1486.0	0.120768335950002	0.120768335950002	0.907085795366095	752.5	13.54542177361211	0.0	0.048519999999999446	0.04818940063264288	25	1.4992578243661003	
PA3660	PA3660	0.967878480789139	1485.0	0.12062617570000199	-0.12062617570000199	0.7910150480222979	4119.5	74.23395818312906	0.0	0.10628000000000017	0.09786258222630341	25	0.146595106869619	
PA3761	PA3761	0.9681695405797209	1484.0	0.12026510900000001	-0.12026510900000001	0.8784174947669001	1317.0	23.72025955299207	0.0	0.06361999999999973	0.05710321065112426	25	0.9919776550932874	nagE
PA2034	PA2034	0.967878480789139	1483.0	0.120260628400002	-0.120260628400002	0.8178648150713108	3274.0	58.994232155731794	0.0	0.0963400000000003	0.06676509192684418	25	0.3582804682754275	
PA4943	PA4943	0.967878480789139	1482.0	0.120232974999999	-0.120232974999999	0.9263119551541009	1480.0	26.658255227108867	0.0	0.052680000000000116	0.05902804418240523	25	1.1444217055752413	
PA1057	PA1057	0.967878480789139	1481.0	0.12022527455	0.12022527455	0.92698179725961	841.5	15.14960346070656	0.0	0.05584000000000036	0.05950590306851899	25	1.0819981082525916	shaD
PA3595	PA3595	0.967878480789139	1480.0	0.12011119060000099	-0.12011119060000099	0.9099336321503649	669.5	12.049387166546502	0.0	0.051280000000000214	0.05323358119332847	25	1.2930031956712895	
PA5122	PA5122	0.967878480789139	1479.0	0.12006960664999901	0.12006960664999901	0.8620181796536129	3490.5	62.896539293439076	0.0	0.0930599999999998	0.08371545556227983	25	0.32263584386643523	
PA3707	PA3707	0.967878480789139	1478.0	0.11998233489999902	0.11998233489999902	0.876585732291522	3341.0	60.20187454938716	0.0	0.06977999999999986	0.05191761903888345	25	0.9669614252225311	wspB
PA3498	PA3498	0.967878480789139	1477.0	0.11982346825000201	0.11982346825000201	0.8551029070517109	4351.5	78.41564527757751	0.0	0.11697999999999982	0.08797081428898214	25	0.03232285926854625	
PA1850	PA1850	0.9681695405797209	1476.0	0.119709971450002	0.119709971450002	0.728140262368655	4730.5	85.24693583273252	0.0	0.13471999999999976	0.08665942437688691	25	-0.17320711114717607	
PA0231	PA0231	0.967878480789139	1475.0	0.119701953699998	0.119701953699998	0.8737239851193801	904.0	16.276135544340303	0.0	0.08058000000000004	0.0924914050060865	25	0.4229793427553998	pcaD
PA0369	PA0369	0.9728429906441071	1474.0	0.119447381749999	-0.119447381749999	0.907192828315728	1553.5	27.983056957462146	0.0	0.06903999999999987	0.09118604151221087	25	0.5527971267756919	
PA1809	PA1809	0.967878480789139	1473.0	0.119323340649998	0.119323340649998	0.8784174947669001	1929.0	34.751261715933666	0.0	0.062100000000000224	0.04488967958599536	25	1.2747549364965898	nppB
PA4417	PA4417	0.967878480789139	1472.0	0.119181185750001	0.119181185750001	0.937129634468399	2859.0	51.51405912040374	0.0	0.10365999999999985	0.10616248552729582	25	0.14620216993704846	murE
PA2125	PA2125	0.967878480789139	1471.0	0.119100337999999	0.119100337999999	0.880109503417766	166.5	2.983056957462148	0.0	0.0489199999999998	0.05040702662658602	25	1.3922729170259014	
PA1132	PA1132	0.967878480789139	1470.0	0.11895393170000099	0.11895393170000099	0.8551029070517109	3581.5	64.53677000720981	0.0	0.08930000000000023	0.07300342457720697	25	0.4061991868427946	
PA5097	PA5097	0.967878480789139	1469.0	0.11892692920000199	-0.11892692920000199	0.8551029070517109	1317.0	23.72025955299207	0.0	0.05889999999999972	0.06250683295981826	25	0.9603258773099227	
PA1603	PA1603	0.967878480789139	1468.0	0.11890856744999699	-0.11890856744999699	0.9427782520440079	54.5	0.964311463590483	0.0	0.04287999999999984	0.05861976344772018	25	1.2969784075946151	
PA5086	PA5086	0.967878480789139	1467.0	0.118826725600003	0.118826725600003	0.873693714686799	1051.0	18.92573900504686	0.0	0.054320000000000083	0.05276360014252259	25	1.2225611107991181	
PA3118	PA3118	0.9778338019957291	1466.0	0.118818778150001	-0.118818778150001	0.9539381144012029	560.0	10.075702956020187	0.0	0.056400000000000235	0.08559887070906183	25	0.7292009536218433	leuB
PA3795	PA3795	0.967878480789139	1465.0	0.118804468350001	-0.118804468350001	0.8799140788301579	3322.5	59.868421052631575	0.0	0.09121999999999986	0.09368320731771154	25	0.29444410732494297	
PA2190	PA2190	0.967878480789139	1464.0	0.118669996099997	-0.118669996099997	0.8519036756984051	4327.5	77.98305695746215	0.0	0.10849999999999978	0.08830357203042984	25	0.11517083472560533	
PA2093	PA2093	0.9681695405797209	1463.0	0.11865759864999699	0.11865759864999699	0.8784174947669001	1468.0	26.44196106705119	0.0	0.07164000000000009	0.08616789812143902	25	0.5456509869108513	
PA0343	PA0343	0.967878480789139	1462.0	0.11859564880000001	0.11859564880000001	0.9707668151142271	26.5	0.45962509012256664	0.0	0.02942000000000019	0.031144715977727794	25	2.863267363355347	
PA4532	PA4532	0.9681695405797209	1461.0	0.11839701239999902	-0.11839701239999902	0.898219007272346	455.0	8.1831290555155	0.0	0.03940000000000037	0.032711491354976134	25	2.414962116607425	
PA4375	PA4375	0.967878480789139	1460.0	0.118362245900002	-0.118362245900002	0.8217152135870109	1588.5	28.613914924297042	0.0	0.06919999999999969	0.07224812569656479	25	0.6804639625736317	mexW
PA4020	PA4020	0.967878480789139	1459.0	0.11834579764999799	-0.11834579764999799	0.8105123663263349	3398.0	61.229271809661135	0.0	0.10936000000000025	0.11523395766873562	25	0.07797872981009049	mpl
PA4085	PA4085	0.967878480789139	1458.0	0.1183147132	-0.1183147132	0.8294940866125301	2635.0	47.47656813266042	0.0	0.0921999999999997	0.11014110268196878	25	0.23710234021722348	cupB2
PA4554	PA4554	0.967878480789139	1457.0	0.11827897305000198	-0.11827897305000198	0.722186020781913	5412.0	97.53064167267483	0.0	0.2321600000000001	0.14931068838722436	25	-0.7627118204334944	pilY1
PA0444	PA0444	0.967878480789139	1456.0	0.117992026399999	0.117992026399999	0.9255142095634991	709.0	12.761355443403026	0.0	0.05031999999999992	0.04305589390548047	25	1.571725036032414	
PA1976	PA1976	0.9751395568183342	1455.0	0.117887840900002	-0.117887840900002	0.9389961548369059	816.5	14.698990627253062	0.0	0.08362000000000024	0.13695895674738934	25	0.2502051834638771	ercS'
PA1106	PA1106	0.9692596390183	1454.0	0.117875208449999	-0.117875208449999	0.786967310913545	4781.5	86.16618601297765	0.0	0.13852000000000003	0.09502351463365996	25	-0.21725981857850657	
PA5505	PA5505	0.9768904996983041	1453.0	0.11773046080000199	-0.11773046080000199	0.819770715961365	5003.0	90.15861571737564	0.0	0.1571600000000006	0.11639334531378191	25	-0.3387611129631295	
PA2312	PA2312	0.967878480789139	1452.0	0.11738388414999999	-0.11738388414999999	0.885122111777782	3370.5	60.73359769286229	0.0	0.1023600000000002	0.11447247849738108	25	0.131244508262687	
PA4994	PA4994	0.967878480789139	1451.0	0.11729708159999701	-0.11729708159999701	0.8171995785871229	2885.0	51.98269646719538	0.0	0.1033999999999999	0.11341966687190207	25	0.12252797052994956	
PA1394	PA1394	0.967878480789139	1450.0	0.117222696	0.117222696	0.8551029070517109	1210.5	21.80064888248017	0.0	0.06434000000000001	0.061827333491480396	25	0.8553287520848211	
PA0884	PA0884	0.9681695405797209	1449.0	0.117088502300001	-0.117088502300001	0.918064325903312	912.5	16.42934390771449	0.0	0.05417999999999996	0.06339260603571988	25	0.9923634037785721	
PA1607	PA1607	0.967878480789139	1448.0	0.117022872800001	-0.117022872800001	0.808212117520575	3685.0	66.40230713770728	0.0	0.09130000000000095	0.06782145678175905	25	0.379273374837303	
PA2272	PA2272	0.9697555532092691	1447.0	0.11696100394999999	-0.11696100394999999	0.8294940866125301	4717.5	85.0126171593367	0.0	0.10715999999999941	0.06171131041659503	25	0.15882022086124678	pbpC
PA2838	PA2838	0.967878480789139	1446.0	0.11688588879999799	0.11688588879999799	0.8812052412029091	1016.5	18.303893294881036	0.0	0.06807999999999968	0.07532328657194932	25	0.6479521940851397	
PA1256	PA1256	0.9692596390183	1445.0	0.116808449400001	-0.116808449400001	0.8812052412029091	1752.0	31.56092285508291	0.0	0.07381999999999991	0.09215192166562058	25	0.4664954199868729	lhpO
PA4703	PA4703	0.9681695405797209	1444.0	0.11680029919999901	0.11680029919999901	0.8226914904775229	3459.0	62.32876712328767	0.0	0.09792000000000023	0.06896612695132806	25	0.27376191812718886	
PA1445	PA1445	0.967878480789139	1443.0	0.116754714900003	0.116754714900003	0.9151493354824599	3341.0	60.20187454938716	0.0	0.0626399999999997	0.039469534664936815	25	1.3710502380986187	fliO
PA0279	PA0279	0.967878480789139	1442.0	0.116588357099999	0.116588357099999	0.8567682812776479	2334.5	42.060201874549385	0.0	0.0815199999999995	0.09293181640321097	25	0.3773557696090381	
PA4833	PA4833	0.967878480789139	1441.0	0.116538659150002	-0.116538659150002	0.8812052412029091	2371.5	42.72710886806056	0.0	0.07579999999999996	0.06169025449777252	25	0.6603743084164616	
PA3319	PA3319	0.967878480789139	1440.0	0.116498111550002	0.116498111550002	0.9073115334954971	1038.0	18.691420331651045	0.0	0.08538000000000029	0.2085359821070055	25	0.1492217853033831	plcN
PA3972	PA3972	0.9777086456921241	1439.0	0.116489205400001	-0.116489205400001	0.7910150480222979	4547.0	81.93943763518385	0.0	0.1622400000000001	0.12925266921808654	25	-0.353964021607974	
PA2254	PA2254	0.967878480789139	1438.0	0.11643743320000001	-0.11643743320000001	0.907834268369604	148.5	2.6586157173756306	0.0	0.04646000000000003	0.04475603311286636	25	1.5635307316787874	pvcA
PA5339	PA5339	0.9777086456921241	1437.0	0.11643302375	0.11643302375	0.8551029070517109	4519.5	81.44376351838501	0.0	0.09880000000000005	0.07530936196781886	25	0.2341411916029096	
PA5445	PA5445	0.967878480789139	1436.0	0.11640660410000199	0.11640660410000199	0.833138873684395	4545.5	81.91240086517664	0.0	0.1310000000000003	0.1241171321776328	25	-0.11757761111586659	
PA3818	PA3818	0.9681695405797209	1435.0	0.11639775895000098	0.11639775895000098	0.8534316717892979	4592.5	82.75955299206922	0.0	0.13421999999999962	0.11536952226071982	25	-0.15447962946160712	
PA2143	PA2143	0.967878480789139	1434.0	0.11638436504999901	0.11638436504999901	0.8050625094633609	4111.0	74.08074981975487	0.0	0.11766000000000021	0.1058772599129131	25	-0.012048242947073287	
PA2924	PA2924	0.967878480789139	1433.0	0.11637200589999999	-0.11637200589999999	0.93725646609255	78.5	1.39689978370584	0.0	0.034579999999999875	0.027530543643984523	25	2.970954985768028	hisQ
PA0293	PA0293	0.967878480789139	1432.0	0.116359728599998	0.116359728599998	0.81153357612824	4299.0	77.46935832732517	0.0	0.11063999999999982	0.07538491781074855	25	0.07587364642828665	aguB
PA4392	PA4392	0.9681695405797209	1431.0	0.11593392710000001	-0.11593392710000001	0.898202489526121	1995.5	35.94989185291997	0.0	0.05172000000000014	0.047985041071845286	25	1.33820719260938	
PA3964	PA3964	0.9681695405797209	1430.0	0.11589022775000099	0.11589022775000099	0.851357771200126	219.0	3.9293439077144914	0.0	0.03785999999999962	0.041332624321875885	25	1.8878604741461518	
PA5531	PA5531	0.967878480789139	1429.0	0.115830442350001	-0.115830442350001	0.833154078425722	4802.5	86.54470079307859	0.0	0.16849999999999954	0.16869665823601873	25	-0.3122145880110443	tonB1
PA2557	PA2557	0.967878480789139	1428.0	0.11579090305000099	-0.11579090305000099	0.754812816425135	5061.5	91.21304974765681	0.0	0.19493999999999925	0.15294132317112086	25	-0.5175128298153994	
PA5535	PA5535	0.967878480789139	1427.0	0.1155502024	-0.1155502024	0.8030621558979509	3186.0	57.40807498197548	0.0	0.14554000000000028	0.1417354431091014	25	-0.21158996608149397	
PA0760	PA0760	0.9681695405797209	1426.0	0.115375567	-0.115375567	0.8538864562625641	3959.5	71.35003604902668	0.0	0.09381999999999983	0.0900998150201579	25	0.23924096842127332	
PA0716	PA0716	0.967878480789139	1425.0	0.11524094695	-0.11524094695	0.8947162616011171	1329.0	23.936553713049747	0.0	0.056780000000000115	0.05786479931702884	25	1.0103024228893438	
PA1694	PA1694	0.967878480789139	1424.0	0.115009512899999	0.115009512899999	0.928992194920101	2439.0	43.943763518385	0.0	0.15543999999999966	0.22822107885410917	25	-0.17715492058402696	pscQ
PA1959	PA1959	0.967878480789139	1423.0	0.114603441399999	0.114603441399999	0.8673104510349169	484.0	8.705839942321557	0.0	0.0800799999999994	0.09258719763912615	25	0.37287489286111025	bacA
PA2569	PA2569	0.9692596390183	1422.0	0.11447255479999902	-0.11447255479999902	0.8784174947669001	3083.0	55.551550108147076	0.0	0.10568000000000033	0.12233303928211685	25	0.07187391772162093	
PA5033	PA5033	0.9741261030084271	1421.0	0.11438291624999901	-0.11438291624999901	0.937129634468399	1418.0	25.540735400144193	0.0	0.060340000000000324	0.05400033178910466	25	1.0007885962823402	
PA0471	PA0471	0.968042798882505	1420.0	0.11437888105000099	0.11437888105000099	0.8551029070517109	4379.5	78.92033165104543	0.0	0.11224000000000008	0.09227665829811275	25	0.02317900419725819	fiuR
PA3388	PA3388	0.967878480789139	1419.0	0.114336112599998	-0.114336112599998	0.844319941576508	2250.0	40.53713049747657	0.0	0.08379999999999992	0.09712116573298224	25	0.3144125419988452	
PA3726	PA3726	0.9681695405797209	1418.0	0.11427826595000001	-0.11427826595000001	0.857334976240398	1794.5	32.32696467195385	0.0	0.07104000000000003	0.05213842153345235	25	0.829297563645229	
PA0879	PA0879	0.967878480789139	1417.0	0.11424175794999901	-0.11424175794999901	0.8348721674884159	2665.5	48.02631578947368	0.0	0.09049999999999976	0.08670303724014866	25	0.27382844598903394	
PA3242	PA3242	0.967878480789139	1416.0	0.114225427999999	0.114225427999999	0.8784174947669001	2989.5	53.866258111031	0.0	0.0810199999999999	0.05942265280738208	25	0.5588008348875666	htrB2
PA4961	PA4961	0.967878480789139	1415.0	0.114169229900002	-0.114169229900002	0.8092948834188449	3037.0	54.72242249459264	0.0	0.09669999999999995	0.10174201442865208	25	0.17170123864858775	
PA0933	PA0933	0.967878480789139	1414.0	0.11416024274999902	-0.11416024274999902	0.786967310913545	4583.5	82.59733237202596	0.0	0.11666000000000042	0.07848934641083495	25	-0.031848363686416484	ygcA
PA0757	PA0757	0.967878480789139	1413.0	0.114109904000001	-0.114109904000001	0.893914596531734	1774.0	31.957462148521987	0.0	0.07456000000000025	0.06483927564884373	25	0.6099683194210087	
PA2366	PA2366	0.9681695405797209	1412.0	0.114025015499998	0.114025015499998	0.7471164545064771	5277.0	95.09733237202596	0.0	0.1993200000000002	0.14364284992067441	25	-0.5937990268718955	hsiC3
PA4248	PA4248	0.9778338019957291	1411.0	0.113862029150001	-0.113862029150001	0.8217152135870109	4212.5	75.91023792357606	0.0	0.12746000000000002	0.14259491867992105	25	-0.09536083736982251	rplF
PA3800	PA3800	0.9747681850393841	1410.0	0.11380284374999901	0.11380284374999901	0.7943676471820308	1409.5	25.387527036770006	0.0	0.08617999999999996	0.09634117759296872	25	0.2867189756253825	
PA1852	PA1852	0.9681695405797209	1409.0	0.11372342745	-0.11372342745	0.7806530885868259	5476.0	98.6842105263158	0.0	0.30562000000000017	0.2081622604284133	25	-0.9218605339654886	
