	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA0874	PA0874	0.776134505359667	586.0	0.0730986403999996	-0.0730986403999996	0.22060856324725303	1489.5	0.20746000000000017	0.1524426066863637	25	-0.8813898064367032	
PA4159	PA4159	0.7678729266021609	585.0	0.073022733900002	0.073022733900002	0.17215725658277803	1610.5	0.18762000000000006	0.16139878665384463	25	-0.7100255737719839	fepB
PA4347	PA4347	0.7708495285630309	584.0	0.0726090149000003	0.0726090149000003	0.365861845250988	340.0	0.1250200000000002	0.09509769976187624	25	-0.5511277899595523	
PA3287	PA3287	0.778579423534524	583.0	0.0725963770000009	0.0725963770000009	0.0519867527986813	4687.0	0.4002400000000005	0.26006794464780425	25	-1.2598385527432432	
PA0949	PA0949	0.805708298944665	582.0	0.0724813014999999	-0.0724813014999999	0.21313124954182602	2910.0	0.24507999999999996	0.17156271205208506	25	-1.006038529209077	wrbA
PA3255	PA3255	0.7959461747233469	581.0	0.0723879347000027	-0.0723879347000027	0.5510845783216279	225.0	0.11659999999999973	0.09020116407231077	25	-0.49014960898457965	
PA2533	PA2533	0.8327439027142081	580.0	0.0723215248500013	-0.0723215248500013	0.40561814915411204	868.5	0.15816000000000027	0.13152738308048245	25	-0.6526281686717195	
PA1457	PA1457	0.795662292873989	579.0	0.0722736734000016	0.0722736734000016	0.274283699234188	1765.5	0.17901999999999918	0.1394299764517424	25	-0.7655909390255341	cheZ
PA2529	PA2529	0.8269123468997199	578.0	0.0721576507500004	0.0721576507500004	0.43224495384850503	1057.0	0.13800000000000032	0.09445722135795967	25	-0.6970599844397344	
PA1304	PA1304	0.8232846481798071	577.0	0.0720788147499984	-0.0720788147499984	0.238934356877327	1828.5	0.1697600000000001	0.12353922454022458	25	-0.7906896422050678	
PA0776	PA0776	0.776192291871876	576.0	0.071967181049998	-0.071967181049998	0.17960736940458302	2893.0	0.2798999999999998	0.25158137351560805	25	-0.8265032344976116	
PA1868	PA1868	0.776304765242979	575.0	0.0718448622500008	0.0718448622500008	0.17613900683342498	1129.5	0.16134000000000007	0.14836425614008247	25	-0.6032122566334294	xqhA
PA1407	PA1407	0.793243456992888	574.0	0.0718283765000018	0.0718283765000018	0.163075024142194	1727.0	0.19325999999999965	0.12588049226680537	25	-0.9646579967499803	
PA0416	PA0416	0.7820300259224929	573.0	0.0717946701500001	0.0717946701500001	0.25769443917150897	799.0	0.15433999999999976	0.15064823264811336	25	-0.5479342731010354	chpD
PA4199	PA4199	0.776304765242979	572.0	0.0717699039999982	-0.0717699039999982	0.35423248652796996	228.0	0.11038000000000045	0.09567841971939123	25	-0.40354027703675693	
PA1657	PA1657	0.8298344372099051	571.0	0.0716137432999986	0.0716137432999986	0.19482257852037999	4220.5	0.42324000000000034	0.3776041280229865	25	-0.9312034233868245	hsiB2
PA2855	PA2855	0.8043121828475329	570.0	0.0715336988500015	-0.0715336988500015	0.0884926792803751	3588.0	0.2659399999999998	0.16604977416425476	25	-1.1707712469255969	
PA0407	PA0407	0.7736592647424001	569.0	0.0715080924000002	0.0715080924000002	0.48588020299000895	373.0	0.1508999999999996	0.22560686676901803	25	-0.3519037728638057	gshB
PA5425	PA5425	0.777475459901604	568.0	0.07150134649999901	-0.07150134649999901	0.0442278384818332	4373.5	0.3831	0.23844985496605625	25	-1.306768056304155	purK
PA0256	PA0256	0.808146723912723	567.0	0.071472323450001	0.071472323450001	0.133692984319783	2589.0	0.2546	0.1920186080392555	25	-0.9536975526484451	
PA5022	PA5022	0.8269123468997199	566.0	0.0714468183499974	0.0714468183499974	0.190460253384875	1530.0	0.1863199999999996	0.13681297148540678	25	-0.8396366251152961	
PA3344	PA3344	0.778579423534524	565.0	0.07115110099999901	0.07115110099999901	0.379485382744481	537.0	0.13172000000000003	0.10266745264850675	25	-0.5899522919631138	recQ
PA1188	PA1188	0.810826337875867	564.0	0.0711199319999993	0.0711199319999993	0.0691695114164158	2888.0	0.22960000000000008	0.12537236205267327	25	-1.2640749955194894	
PA2932	PA2932	0.77591393091778	563.0	0.0707120913500008	-0.0707120913500008	0.192093189774602	3211.5	0.25597999999999993	0.1812996184956457	25	-1.0218880226405374	morB
PA1160	PA1160	0.7921147723187809	562.0	0.0705165532000009	-0.0705165532000009	0.0405006037023644	4370.5	0.3996999999999995	0.22291202487379053	25	-1.4767415395664607	
PA2059	PA2059	0.793243456992888	561.0	0.0704792780499996	0.0704792780499996	0.43593540122277097	320.0	0.12469999999999988	0.1389345619347467	25	-0.3902608623437132	sppB
PA1536	PA1536	0.7764313476641619	560.0	0.0704631220500005	0.0704631220500005	0.24692679718656302	940.0	0.13120000000000004	0.0801564875727477	25	-0.7577287851451389	
PA5207	PA5207	0.800303278811472	559.0	0.0704337687000018	0.0704337687000018	0.31707172556150603	1512.0	0.16034000000000076	0.09976490281323021	25	-0.9011809640942802	
PA4594	PA4594	0.785663128520121	558.0	0.0703600427499991	-0.0703600427499991	0.24170346901111497	970.0	0.17505999999999994	0.1291721493460052	25	-0.8105459093163165	
PA1257	PA1257	0.785860640275047	557.0	0.0702853948500008	-0.0702853948500008	0.297828276221509	894.5	0.13054000000000002	0.0850598955638517	25	-0.7083785460889502	lhpN
PA3174	PA3174	0.7865074187816771	556.0	0.0701724484499993	-0.0701724484499993	0.171550163865678	1964.0	0.1808799999999998	0.14081269178119793	25	-0.7862043552297376	hutR
PA0858	PA0858	0.793674537060923	555.0	0.0699840325500016	-0.0699840325500016	0.14717822204933897	3134.0	0.27060000000000045	0.29817011363761214	25	-0.672823862199087	
PA3732	PA3732	0.8298344372099051	554.0	0.069744410800002	0.069744410800002	0.180944716540001	2168.0	0.2890200000000002	0.2525018762306531	25	-0.8684117222150712	
PA4147	PA4147	0.7872935831581329	553.0	0.0689306918500003	-0.0689306918500003	0.298780223435237	1625.5	0.17391999999999988	0.13560241209752358	25	-0.7742436622328854	acoR
PA1877	PA1877	0.8043121828475329	552.0	0.0686848679500018	0.0686848679500018	0.35613380527106203	1933.5	0.19356000000000045	0.14320667756777236	25	-0.8719923831128732	
PA2809	PA2809	0.798319307127164	551.0	0.0686297146499975	-0.0686297146499975	0.35681802770098103	94.0	0.0901600000000001	0.06434019609337002	25	-0.3346319510552628	copR
PA2284	PA2284	0.7872935831581329	550.0	0.0685246705499987	-0.0685246705499987	0.4064075090116239	385.5	0.11279999999999987	0.0766254418149308	25	-0.5778149972294703	
PA0670	PA0670	0.7907491712660492	549.0	0.0684544381499999	0.0684544381499999	0.23082381740708605	2559.5	0.2095799999999995	0.1440702722053831	25	-0.97956059698988	
PA1038	PA1038	0.7907491712660492	548.0	0.0683404842999993	0.0683404842999993	0.464256891795291	183.0	0.11261999999999979	0.10136138728990161	25	-0.4368479643373227	
PA3325	PA3325	0.781525216949611	547.0	0.0683296491999981	-0.0683296491999981	0.28028075974638694	1256.0	0.16061999999999987	0.10578006664773892	25	-0.8724739331781703	
PA3206	PA3206	0.786773703152186	546.0	0.0682168298999981	-0.0682168298999981	0.193878649515002	3049.5	0.23666000000000004	0.16371403676329396	25	-1.0288865477280094	
PA3685	PA3685	0.786140671314098	545.0	0.0681225115499986	-0.0681225115499986	0.294319855117258	1378.5	0.16954000000000008	0.0956987373654081	25	-1.0597578530504261	yeaZ
PA4301	PA4301	0.874837916312093	544.0	0.0677920623999988	-0.0677920623999988	0.137227619237464	2207.0	0.20589999999999992	0.1514909238205382	25	-0.9116581648390298	tadB
PA1598	PA1598	0.7866434190909251	543.0	0.0677881409999985	-0.0677881409999985	0.537825529304413	194.0	0.11893999999999931	0.11473014715699932	25	-0.4458449698491492	
PA3277	PA3277	0.8098694913315859	542.0	0.0677458313499999	-0.0677458313499999	0.0952106701555332	3169.5	0.30561999999999967	0.2499940949302604	25	-0.9515191497477504	
PA2766	PA2766	0.796067475155931	541.0	0.0675937087500014	-0.0675937087500014	0.308437348793255	860.0	0.14166000000000017	0.08564543186883931	25	-0.864801421790093	
PA3701	PA3701	0.795632934622736	540.0	0.0673863171499995	-0.0673863171499995	0.0299791260640245	4423.0	0.39455999999999924	0.2423996063665669	25	-1.3497286062223794	peptide chain release factor 2(prfB)
PA3782	PA3782	0.7883742855027459	539.0	0.0673458083000007	0.0673458083000007	0.36347766279470295	134.0	0.09529999999999968	0.07637571603592384	25	-0.3660088985201858	
PA3534	PA3534	0.7947535146353399	538.0	0.0671399175500014	-0.0671399175500014	0.377125876822415	444.0	0.12475999999999994	0.09914468804059338	25	-0.5811716551713473	
PA5203	PA5203	0.791331607069138	537.0	0.0670555853499994	-0.0670555853499994	0.15024012322507002	1226.0	0.18022000000000027	0.14737452855451838	25	-0.767869561721026	gshA
PA3209	PA3209	0.7892796962086209	536.0	0.0670499120499999	-0.0670499120499999	0.0674275481145549	3467.5	0.26359999999999995	0.14443388048977088	25	-1.360830902579815	
PA5147	PA5147	0.791331607069138	535.0	0.066669459149999	-0.066669459149999	0.118373046359427	3164.5	0.2354400000000002	0.18114165267362853	25	-0.9317047645252694	mutY
PA2088	PA2088	0.8043121828475329	534.0	0.0665805509500013	0.0665805509500013	0.145994973104572	3029.5	0.245	0.22886349643400977	25	-0.7795889332724755	
PA1403	PA1403	0.7872935831581329	533.0	0.0664812380500006	0.0664812380500006	0.319394298383415	690.0	0.1516	0.16528857341026348	25	-0.5149706370731736	
PA3132	PA3132	0.7916693278428071	532.0	0.0662441088500012	-0.0662441088500012	0.121174311343947	2322.0	0.27826000000000006	0.24422654783349576	25	-0.8681115670297364	
PA0115	PA0115	0.7948776314042181	531.0	0.0661504244499973	-0.0661504244499973	0.42271229550049605	657.5	0.11413999999999977	0.07757785336894338	25	-0.6185989102041081	
PA0290	PA0290	0.796018745535803	530.0	0.0657388464499995	0.0657388464499995	0.136319511627981	4494.0	0.3486400000000001	0.2255180850101976	25	-1.2544499636790027	
PA0814	PA0814	0.792243424687139	529.0	0.065727011499999	-0.065727011499999	0.238203346490128	1646.0	0.16234000000000004	0.10605066792183174	25	-0.9110078266665226	
PA2317	PA2317	0.8269123468997199	528.0	0.065626632249999	0.065626632249999	0.335200456428426	610.5	0.21435999999999994	0.22406163214615715	25	-0.6638056070794888	
PA1848	PA1848	0.812489183357725	527.0	0.0654121101999996	0.0654121101999996	0.294189500352388	1467.5	0.15582000000000024	0.09536693172513525	25	-0.9480004039615382	
PA0958	PA0958	0.7943068938018091	526.0	0.0654062038000003	0.0654062038000003	0.179033347991224	4900.5	0.5454800000000001	0.49194487496059974	25	-0.9758690874428751	oprD
PA4684	PA4684	0.803141075347337	525.0	0.0651809065000002	0.0651809065000002	0.164656520980935	3209.0	0.3019599999999999	0.2169699921648154	25	-1.0912988065194602	
PA2853	PA2853	0.792933616072182	524.0	0.0651751146000006	-0.0651751146000006	0.182052479100096	2835.0	0.27652000000000043	0.23346129586436154	25	-0.9052673361446126	oprI
PA5123	PA5123	0.802959999677204	523.0	0.0651562960500005	-0.0651562960500005	0.355394406818145	579.0	0.12313999999999999	0.09462937792602576	25	-0.6127452723542878	
PA4458	PA4458	0.798319307127164	522.0	0.0648385295000011	0.0648385295000011	0.11602842767640001	3655.0	0.26997999999999983	0.16253521926031855	25	-1.2621355016689733	
PA4117	PA4117	0.795662292873989	521.0	0.064827320600001	-0.064827320600001	0.1444407953843	2022.0	0.24494000000000019	0.2365790178072996	25	-0.7613214437584069	bphP
PA1798	PA1798	0.8025197458065	520.0	0.0647808175500026	-0.0647808175500026	0.406207255544201	551.0	0.13504000000000013	0.10282447827892616	25	-0.6832923796550604	parS
PA2671	PA2671	0.800303278811472	519.0	0.064687104499999	-0.064687104499999	0.268361839758844	151.5	0.14638	0.1456886863601061	25	-0.5607360292759903	
PA0271	PA0271	0.8629941033917611	518.0	0.0646141091500008	0.0646141091500008	0.019515376131539	5101.0	0.5256599999999997	0.33162512470157257	25	-1.3902622464594359	
PA2725	PA2725	0.794644573508183	517.0	0.0644875097000011	0.0644875097000011	0.35841875177540794	317.0	0.15019999999999986	0.16024447468373712	25	-0.5348857766806829	
PA3267	PA3267	0.8008536836822009	516.0	0.0641117609499995	0.0641117609499995	0.34460646676720197	728.5	0.17494000000000043	0.18068246317780803	25	-0.6133868063384537	
PA2202	PA2202	0.8092794017698259	515.0	0.0640760470000012	0.0640760470000012	0.10988378711442999	1774.0	0.21325999999999945	0.19982795308297915	25	-0.7465619834380688	
PA3086	PA3086	0.815851244064886	514.0	0.0640759772500017	0.0640759772500017	0.424375188689208	377.5	0.11706000000000014	0.0821629884234181	25	-0.6448648444595392	
PA1908	PA1908	0.7958903973745192	513.0	0.0639000106499985	0.0639000106499985	0.28072782868815804	1369.0	0.1719599999999997	0.1693482555760958	25	-0.6380933124017032	
PA3135	PA3135	0.79957415324948	512.0	0.063847302200001	-0.063847302200001	0.39269254905934403	424.5	0.12496000000000013	0.10491940557716982	25	-0.5824727795950941	
PA3486	PA3486	0.800303278811472	511.0	0.0637238496499979	-0.0637238496499979	0.18546309983008702	2466.5	0.2108200000000004	0.14026863215511415	25	-1.048674590248647	vgrG4b
PA3727	PA3727	0.825912564563397	510.0	0.0636485534500011	-0.0636485534500011	0.11933227822409499	2165.0	0.22666000000000033	0.15594568498893005	25	-1.0453091187586931	
PA1090	PA1090	0.817473057175821	509.0	0.063604873650001	-0.063604873650001	0.103119732081121	2584.0	0.2997400000000001	0.28417058110695864	25	-0.8309626050316605	
PA3819	PA3819	0.8291326627347991	508.0	0.0634270215999972	0.0634270215999972	0.0634570812064616	3722.5	0.28569999999999995	0.20542466177814833	25	-1.0820170104018476	
PA2777	PA2777	0.810826337875867	507.0	0.0630744194999995	-0.0630744194999995	0.111832961957625	2187.5	0.1998800000000003	0.11730660325261572	25	-1.166222332816122	
PA2087	PA2087	0.7991369319581999	506.0	0.0628305230000024	-0.0628305230000024	0.27449812180696304	965.5	0.1888600000000001	0.1981603685570525	25	-0.6359973889719149	
PA3886	PA3886	0.805314284460031	505.0	0.0628285363499996	0.0628285363499996	0.320044224915443	540.0	0.14862000000000034	0.18399871376361965	25	-0.4662612139790049	
PA2169	PA2169	0.79939902321987	504.0	0.06277706905000001	0.06277706905000001	0.0378079543102251	4772.0	0.4409600000000002	0.33916014285290064	25	-1.11505711658467	
PA4577	PA4577	0.818264594490645	503.0	0.0624756328499991	0.0624756328499991	0.19649316305985298	3591.0	0.3779599999999998	0.30804440020880075	25	-1.0241522551169797	
PA0397	PA0397	0.8445890544982579	502.0	0.0621697139500004	-0.0621697139500004	0.23546355340686603	1870.0	0.17490000000000003	0.10901777378024188	25	-1.0340541926423983	
PA4788	PA4788	0.838037770134081	501.0	0.0619374876999998	0.0619374876999998	0.397707506637753	1009.5	0.15671999999999997	0.11955761163556271	25	-0.7927768964548877	
PA3085	PA3085	0.8121014772426189	500.0	0.06193412935	0.06193412935	0.330902561765468	1009.5	0.16702000000000006	0.1530210007373713	25	-0.6867414939362348	
PA3673	PA3673	0.8345545970469351	499.0	0.061718086150000004	0.061718086150000004	0.18566045326683	1655.5	0.1770800000000003	0.12324143648410961	25	-0.9360643395687352	plsB
PA0198	PA0198	0.8074087511736322	498.0	0.0616445591499994	-0.0616445591499994	0.0383856584236323	4384.0	0.4293999999999998	0.4621389130986482	25	-0.7957681779796355	exbB1
PA1625	PA1625	0.817220361130404	497.0	0.0615943256500016	-0.0615943256500016	0.27478832030162803	510.5	0.1287399999999997	0.09129874497129307	25	-0.7354501353891623	
PA1788	PA1788	0.84723450853039	496.0	0.0615886386500017	0.0615886386500017	0.283072269287678	1074.0	0.1916200000000001	0.1643574787873477	25	-0.791149647155626	
PA2118	PA2118	0.8336605621493479	495.0	0.0615453642999988	0.0615453642999988	0.38114555226486796	1248.5	0.13068000000000032	0.0845563027416248	25	-0.8176165875091934	ada
PA2521	PA2521	0.8099580216283359	494.0	0.0615248526500016	0.0615248526500016	0.0532774797679401	4014.5	0.3237199999999998	0.1679146658276161	25	-1.5614785406485692	czcB
PA3827	PA3827	0.8307380604372511	493.0	0.0614795072500014	-0.0614795072500014	0.13838895019438402	2987.5	0.2338800000000001	0.14923710720416247	25	-1.15521197093527	lptG
PA0661	PA0661	0.8177928946763531	492.0	0.0612807761500012	-0.0612807761500012	0.388022728117881	793.5	0.1532799999999998	0.11201144658768918	25	-0.8213376994285685	
PA3735	PA3735	0.8173451168333149	491.0	0.061225702299998006	0.061225702299998006	0.0898516535037031	3559.0	0.29762	0.21466836244154244	25	-1.1012069734513201	thrC
PA2244	PA2244	0.8167122002034509	490.0	0.0611255136500013	-0.0611255136500013	0.15900196662359803	2346.5	0.2119399999999999	0.2057337134096724	25	-0.7330567452971867	pslN
PA5474	PA5474	0.806805220309004	489.0	0.0610575679000007	-0.0610575679000007	0.20246707599344	1489.5	0.2170000000000002	0.2815859844997023	25	-0.5538004044379715	
PA3025	PA3025	0.825085230522675	488.0	0.060809696699997993	-0.060809696699997993	0.5749639919575971	96.0	0.15479999999999974	0.16665177016761637	25	-0.5639922288582199	
PA0149	PA0149	0.8172802154229691	487.0	0.060798158549998996	0.060798158549998996	0.254751842861456	2641.5	0.22189999999999965	0.19461270299409172	25	-0.8278074296871134	
PA4664	PA4664	0.8327834723534979	486.0	0.0607827761500008	-0.0607827761500008	0.033911984148325997	3931.0	0.3534600000000001	0.22332146672453976	25	-1.3105646677979585	prmC
PA0249	PA0249	0.831047467891188	485.0	0.0604808990500008	-0.0604808990500008	0.302079103769867	667.5	0.1951000000000002	0.2738984376856988	25	-0.49149276676224113	
PA2545	PA2545	0.8503894210420502	484.0	0.0604305805500021	-0.0604305805500021	0.35079795387440005	1205.5	0.16626000000000046	0.10987446624822969	25	-0.9631848332342047	xthA
PA4519	PA4519	0.8208478706907422	483.0	0.0602188352999988	-0.0602188352999988	0.210045421174519	979.0	0.1873999999999999	0.1705789162430888	25	-0.7455854891161204	speC
PA4778	PA4778	0.8269123468997199	482.0	0.0600988210499995	0.0600988210499995	0.283380799201885	1009.5	0.21417999999999984	0.23050867120349336	25	-0.6684398384908361	cueR
PA2672	PA2672	0.812506332788533	481.0	0.059981832350001	-0.059981832350001	0.50397662378836	124.5	0.12503999999999965	0.11849937763549655	25	-0.549016956444423	
PA2019	PA2019	0.8465475161459699	480.0	0.0599620921999975	0.0599620921999975	0.0186463158978925	5104.5	0.5875800000000003	0.30048477082873953	25	-1.7558890134259657	mexX
PA4929	PA4929	0.8269123468997199	479.0	0.0599103009500022	-0.0599103009500022	0.199852305910117	3484.5	0.3121599999999999	0.21005201339985588	25	-1.2008916028327428	
PA3286	PA3286	0.8291019728113109	478.0	0.0598689761999989	-0.0598689761999989	0.3941590688097721	845.0	0.1885	0.3003787886430508	25	-0.42822938457501153	
PA4293	PA4293	0.8160728999191429	477.0	0.0598375680000007	-0.0598375680000007	0.145255348100034	4097.0	0.31825999999999977	0.1639974669519825	25	-1.5757708750200612	pprA
PA4269	PA4269	0.821984461156278	476.0	0.0597831583500028	-0.0597831583500028	0.0438394046066632	3983.0	0.38495999999999986	0.2878865488347796	25	-1.1295312093119663	rpoC
PA0483	PA0483	0.860417767899909	475.0	0.0596946217000012	0.0596946217000012	0.0767819938077489	3755.5	0.27211999999999964	0.16704011993131074	25	-1.2717027405592787	
PA5070	PA5070	0.8148809265627441	474.0	0.0595715326999988	0.0595715326999988	0.29741013601697697	1676.5	0.1544999999999997	0.11958173634241408	25	-0.7938375056553767	tatC
PA2183	PA2183	0.834260587178515	473.0	0.0595303147500008	-0.0595303147500008	0.3760025887298039	679.0	0.14954000000000003	0.12861294647118554	25	-0.6998493364753525	
PA2449	PA2449	0.8168182821651341	472.0	0.059487762599999	0.059487762599999	0.332992005287312	239.5	0.1351000000000006	0.15352089977155142	25	-0.4925208066948363	gcsR
PA3539	PA3539	0.8679744894158109	471.0	0.0594781756499989	-0.0594781756499989	0.29299753032466996	1054.0	0.14778000000000024	0.1094133104334203	25	-0.8070482832500929	
PA2680	PA2680	0.8235796327291851	470.0	0.0594202584499994	-0.0594202584499994	0.21948223486152102	1034.5	0.13901999999999975	0.14025894802115157	25	-0.5675198814267195	
PA4320	PA4320	0.824472848893529	469.0	0.0592117688000009	-0.0592117688000009	0.127303919852587	2346.5	0.21261999999999984	0.1422760872388613	25	-1.0782432535022444	
PA0965	PA0965	0.812746352015495	468.0	0.0591671887499992	-0.0591671887499992	0.15806007076414802	2241.0	0.18276000000000006	0.13463516442594065	25	-0.9179831419003919	ruvC
PA1919	PA1919	0.8279001182430791	467.0	0.059106932949998	-0.059106932949998	0.32255183569395396	1278.0	0.13172000000000003	0.07702165279971598	25	-0.9427617353112655	nrdG
PA1567	PA1567	0.8165117059431991	466.0	0.0588704819999988	-0.0588704819999988	0.379127326497776	501.5	0.11837999999999971	0.10965269794522409	25	-0.5427091089881646	
PA4034	PA4034	0.8208478706907422	465.0	0.0588685004999991	-0.0588685004999991	0.17805581716920302	2975.0	0.22996000000000016	0.1390373840615063	25	-1.2305431424422868	aqpZ
PA1538	PA1538	0.8269123468997199	464.0	0.0588454818999997	-0.0588454818999997	0.10926286195089399	2279.5	0.21900000000000008	0.17945676127320115	25	-0.892440702505405	
PA0831	PA0831	0.8150089091283069	463.0	0.0587911993500008	-0.0587911993500008	0.112831309126777	2676.0	0.20027999999999985	0.1006434589694398	25	-1.4058419901184225	oruR
PA0658	PA0658	0.8188586749443909	462.0	0.0587665237499984	-0.0587665237499984	0.20595414182847696	864.5	0.16065999999999991	0.12411433908564576	25	-0.8209645799240761	
PA4971	PA4971	0.8160728999191429	461.0	0.0585898381499979	-0.0585898381499979	0.23251536956149302	2361.0	0.2270799999999996	0.1698142171119168	25	-0.9922029186693921	aspP
PA4701	PA4701	0.8269123468997199	460.0	0.0585805876999999	0.0585805876999999	0.405617978381616	429.5	0.17693999999999988	0.17503102820166838	25	-0.6762196024103101	
PA1208	PA1208	0.8421847224289559	459.0	0.0585522902999989	0.0585522902999989	0.64444215490902	8.0	0.10022000000000013	0.12412007627025273	25	-0.33570483480267993	
PA2692	PA2692	0.8261840532242759	458.0	0.058455347349998	-0.058455347349998	0.449227530694384	301.0	0.17218000000000028	0.2555049689666849	25	-0.4450976163396288	
PA2173	PA2173	0.82297987229773	457.0	0.0584185297999991	0.0584185297999991	0.030582938151498	5290.0	0.63076	0.40709489372872276	25	-1.405916603270868	
PA2162	PA2162	0.8307380604372511	456.0	0.05838986915	-0.05838986915	0.0868939261443864	2839.0	0.2388199999999995	0.19805885488914635	25	-0.9109924974118746	
PA4991	PA4991	0.8476670790352879	455.0	0.0583794724000013	-0.0583794724000013	0.39132872298135707	524.5	0.1571200000000002	0.12634421237239166	25	-0.7815199900804904	
PA0597	PA0597	0.818667633166466	454.0	0.0579302504499992	0.0579302504499992	0.564697979300662	30.0	0.11235999999999997	0.1318784573006527	25	-0.4127266170995116	
PA3457	PA3457	0.816349986863148	453.0	0.0578640239499979	0.0578640239499979	0.3472899717224339	1210.0	0.15601999999999996	0.1084432916320786	25	-0.9051364503303823	
PA2095	PA2095	0.8255094973843271	452.0	0.0578277741000006	-0.0578277741000006	0.145647450284927	2763.5	0.2642600000000003	0.19035460987325747	25	-1.0844613956943152	
PA2616	PA2616	0.8269123468997199	451.0	0.0576995479499978	-0.0576995479499978	0.233235489209625	2773.0	0.28445999999999994	0.24228473779143964	25	-0.9359254491927556	trxB1
PA1781	PA1781	0.8198312121918041	450.0	0.0575206280500016	-0.0575206280500016	0.24089312898152299	661.5	0.15489999999999987	0.11209752078733387	25	-0.868702280532518	nirB
PA4145	PA4145	0.8275261286569839	449.0	0.0575199124999992	0.0575199124999992	0.5002337436178139	67.0	0.0978199999999995	0.08168076578974988	25	-0.4933852800025727	
PA5094	PA5094	0.8525317964984491	448.0	0.0574670284499996	0.0574670284499996	0.195674991225052	2971.5	0.28885999999999973	0.24288386799730693	25	-0.9526897502824921	
PA4109	PA4109	0.8280724809160791	447.0	0.0574328834999989	-0.0574328834999989	0.289173871379892	1017.0	0.15081999999999982	0.09864328410996905	25	-0.9467154033100879	ampR
PA1866	PA1866	0.8498079956632679	446.0	0.0573234419000004	0.0573234419000004	0.605354523412842	333.5	0.10451999999999984	0.07822782966012336	25	-0.6033218396196652	
PA0981	PA0981	0.8254274090371551	445.0	0.0572561023500002	-0.0572561023500002	0.0831684434181579	3635.5	0.28693999999999975	0.21429794873804378	25	-1.0717969957368254	
PA2276	PA2276	0.855838241640255	444.0	0.0570076086499993	-0.0570076086499993	0.317893550637667	891.0	0.16370000000000023	0.18862595261522191	25	-0.5656294368338738	
PA1532	PA1532	0.8493108600288279	443.0	0.0570003320999977	0.0570003320999977	0.192215824930605	1976.5	0.2000000000000002	0.1683717984105415	25	-0.8493089059447233	dnaX
PA1794	PA1794	0.8275261286569839	442.0	0.0569674347499998	-0.0569674347499998	0.129693089999004	3475.0	0.28234	0.17301256698093706	25	-1.3026369655265115	glnS
PA0487	PA0487	0.8309592549584879	441.0	0.0569279726499978	-0.0569279726499978	0.46541260265142403	197.0	0.08856000000000008	0.08427501112429475	25	-0.3753429032877745	
PA1521	PA1521	0.8206550922091779	440.0	0.0568907625000019	-0.0568907625000019	0.3891627471366961	286.5	0.12786000000000008	0.11585888686961673	25	-0.6125489327362891	
PA1675	PA1675	0.8255651052818579	439.0	0.0564181134499995	-0.0564181134499995	0.241838998722794	1202.5	0.16592000000000037	0.14737188503917598	25	-0.7430310504672714	
PA4558	PA4558	0.8298344372099051	438.0	0.0560722259999977	-0.0560722259999977	0.121797266578196	3839.5	0.34793999999999975	0.24933646611222618	25	-1.1705779686018032	
PA0566	PA0566	0.8283578440520319	437.0	0.0558918165000017	-0.0558918165000017	0.208729815191547	2127.0	0.1889199999999999	0.1517554694236753	25	-0.8765956443296702	
PA3073	PA3073	0.8269123468997199	436.0	0.0557632669500014	0.0557632669500014	0.5518270178260261	80.5	0.09189999999999948	0.07820379359937268	25	-0.4620841443462655	
PA2986	PA2986	0.8283578440520319	435.0	0.0552468179999996	0.0552468179999996	0.36965523212205603	1431.5	0.20185999999999954	0.14946575137245816	25	-0.9809148962470352	lolC
PA0739	PA0739	0.843370048044731	434.0	0.0551471407999999	-0.0551471407999999	0.240072963935107	1009.5	0.1652000000000001	0.14156969720482784	25	-0.7773758182216918	
PA1152	PA1152	0.825585338077234	433.0	0.0551471202500009	0.0551471202500009	0.22375958658895198	1674.0	0.1698200000000002	0.1181282742050634	25	-0.9707487942381536	
PA1540	PA1540	0.840145387908254	432.0	0.0550231585000009	-0.0550231585000009	0.301585160040302	1610.5	0.1910400000000002	0.1387114000361905	25	-0.9805743541231062	
PA2712	PA2712	0.8300689300826859	431.0	0.0549966395499988	-0.0549966395499988	0.172660256708824	2546.0	0.18235999999999955	0.08606254024448332	25	-1.4798931113140696	
PA1206	PA1206	0.8291019728113109	430.0	0.0549755831000001	-0.0549755831000001	0.0742723902323164	3174.5	0.26498000000000016	0.16452200207469753	25	-1.2764518681498433	
PA1224	PA1224	0.860891290868721	429.0	0.0547427481000016	-0.0547427481000016	0.0915620165047356	3066.5	0.27607999999999994	0.22807129185118105	25	-0.9704739693605245	
PA0191	PA0191	0.878556155765523	428.0	0.0545758885499996	-0.0545758885499996	0.28003422020921903	3229.0	0.25659999999999983	0.1563564304188775	25	-1.2920742108832968	
PA2036	PA2036	0.8275261286569839	427.0	0.0542842769000007	-0.0542842769000007	0.3348547845929	908.5	0.16758000000000023	0.16258559796816796	25	-0.6968373860652853	
PA4463	PA4463	0.8331202695888209	426.0	0.0541992107500011	0.0541992107500011	0.059955563264740996	3834.5	0.33344000000000024	0.202050546481155	25	-1.382034318209793	
