	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA4929	PA4929	0.82683328294027	477.0	0.0599999999999996	0.217686163399601	4008.0	0.37830000000000036	0.3509160927724273	25	-0.9070544399524635	
PA4519	PA4519	0.8213217000031521	475.5	0.0599999999999987	0.0800316294746597	3099.0	0.2709800000000001	0.2270726517365463	25	-0.9291299431548636	speC
PA4269	PA4269	0.8210877805950071	475.5	0.0599999999999987	0.0764312718706276	3037.5	0.30767999999999984	0.26592460084266983	25	-0.9313918276652305	rpoC
PA0483	PA0483	0.8610836961849359	473.5	0.0595000000000017	0.028894481972627003	3663.0	0.34972000000000025	0.2442857394527974	25	-1.188034965324191	
PA3286	PA3286	0.8301900125080699	473.5	0.0595000000000017	0.23631780480735198	2533.5	0.23803999999999978	0.18671858950481277	25	-0.9561983114455571	
PA2680	PA2680	0.823020194387448	472.0	0.0595000000000008	0.236273286092489	578.0	0.12647999999999995	0.07786613512946414	25	-0.860194228063777	
PA4034	PA4034	0.8183001048230921	470.5	0.0594999999999999	0.0567042758205725	3025.0	0.30977999999999983	0.2300914709414493	25	-1.087741318597976	aqpZ
PA2449	PA2449	0.816784067180985	470.5	0.0594999999999999	0.151290775499468	1489.0	0.20112000000000005	0.1815337021051458	25	-0.780130622345666	gcsR
PA2183	PA2183	0.834267381663874	469.0	0.059499999999999005	0.351788092382848	252.0	0.14415999999999993	0.13364440691626403	25	-0.6334720767854155	
PA0965	PA0965	0.8132977142136919	468.0	0.0590000000000011	0.259390759824682	1527.0	0.19087999999999944	0.16556231706923397	25	-0.7965580715136371	ruvC
PA1919	PA1919	0.827630244756944	466.5	0.0590000000000002	0.373997514231451	360.0	0.11527999999999991	0.12011956543377912	25	-0.4685331635754742	nrdG
PA1208	PA1208	0.840357170170863	466.5	0.0590000000000002	0.8150332048216379	1.0	0.08461999999999982	0.11864848994684532	25	-0.2159319516959501	
PA0658	PA0658	0.8177268494690519	464.5	0.0589999999999993	0.527841455976599	342.5	0.14372000000000015	0.14615481802983235	25	-0.5796593033471414	
PA3539	PA3539	0.869148392771659	464.5	0.0589999999999993	0.539294106186655	159.5	0.12748000000000004	0.13736155757707513	25	-0.49853831892941247	
PA1567	PA1567	0.8160861190154749	463.0	0.0589999999999984	0.511781569610195	90.0	0.10834000000000005	0.1017380951266533	25	-0.4849707470793364	
PA4971	PA4971	0.8161328381582901	462.0	0.0585000000000022	0.168705319111108	1894.0	0.2442199999999999	0.21005153534311527	25	-0.8841639728870706	aspP
PA4991	PA4991	0.847449054367669	461.0	0.0585000000000013	0.411926853522472	227.0	0.17357999999999965	0.22605851381150588	25	-0.5090717357186352	
PA1538	PA1538	0.82749772034045	459.0	0.0585000000000004	0.13437519051670502	1904.5	0.2113599999999999	0.15960782144577523	25	-0.9577224888814849	
PA2173	PA2173	0.822159328816241	459.0	0.0585000000000004	0.0210341203747649	5110.0	0.6544600000000007	0.41325614837128133	25	-1.4421080057702433	
PA4701	PA4701	0.8270602660059059	459.0	0.0585000000000004	0.505291605082787	712.5	0.17045999999999978	0.14880691628191675	25	-0.7523843837197031	
PA0597	PA0597	0.816861640673292	456.5	0.0584999999999996	0.273985952891158	583.0	0.18960000000000077	0.18076504086797307	25	-0.7252508525459511	
PA2162	PA2162	0.8303884270219709	456.5	0.0584999999999996	0.11106120692793302	2436.5	0.2578400000000003	0.21656459390522081	25	-0.9204644046627564	
PA2692	PA2692	0.8258330565099129	455.0	0.0584999999999978	0.24464793046174602	851.5	0.20321999999999998	0.1789636881232242	25	-0.8086556637140616	
PA2095	PA2095	0.824707251159066	453.5	0.0580000000000016	0.18309417349252102	2939.5	0.37238000000000004	0.5405305510946321	25	-0.5816137484982955	
PA0831	PA0831	0.816892953811162	453.5	0.0580000000000016	0.0736698299888702	3416.5	0.28987999999999947	0.16953879103811828	25	-1.3677105904799278	oruR
PA4109	PA4109	0.827630244756944	451.5	0.0575000000000019	0.13081361700095	2344.5	0.20183999999999983	0.14177283178851052	25	-1.0181076175110684	ampR
PA1866	PA1866	0.849189715979591	451.5	0.0575000000000019	0.306203855112536	1097.5	0.1689799999999997	0.1891182103870486	25	-0.5894725831628973	
PA3457	PA3457	0.816892953811162	450.0	0.057500000000000995	0.240577157374186	1309.0	0.15255999999999978	0.10738039082315401	25	-0.8852640530667669	
PA5094	PA5094	0.8525737642186558	449.0	0.0575000000000001	0.18490112724425603	2973.0	0.3327399999999993	0.26219264228171374	25	-1.0497624861046508	
PA2616	PA2616	0.8270602660059059	448.0	0.0574999999999992	0.401576689234979	2201.0	0.19187999999999977	0.15408218045359168	25	-0.8721319986802417	trxB1
PA4145	PA4145	0.8274848129791209	447.0	0.0574999999999983	0.353639707405811	582.0	0.16260000000000016	0.20874311365887022	25	-0.5034896632410935	
PA1532	PA1532	0.84800956636192	446.0	0.0574999999999974	0.310406093512565	1634.0	0.2103600000000003	0.22454855265621312	25	-0.6807436440440282	dnaX
PA2276	PA2276	0.855993156598937	445.0	0.0569999999999995	0.25125648859350397	420.5	0.1754600000000001	0.18551583041167474	25	-0.638543889958761	
PA0981	PA0981	0.825712877508862	443.5	0.0569999999999986	0.0475617568537229	3500.5	0.35760000000000025	0.2878547449090715	25	-1.0442766892550484	
PA1781	PA1781	0.8213217000031521	443.5	0.0569999999999986	0.301871034892906	619.5	0.15161999999999978	0.14434473203642292	25	-0.6555140507387928	nirB
PA1521	PA1521	0.81980136457341	441.5	0.0569999999999977	0.22353001637550599	458.5	0.15871999999999958	0.1631797373041967	25	-0.6233617094895632	
PA0487	PA0487	0.8304879753308121	441.5	0.0569999999999977	0.409094989055442	149.5	0.10804000000000022	0.07508729919233972	25	-0.6797421208247364	
PA1794	PA1794	0.827227367816798	440.0	0.0569999999999968	0.275459206524635	3218.0	0.2963400000000001	0.27263149426775096	25	-0.877888303560952	glnS
PA1675	PA1675	0.8250722881946141	439.0	0.056499999999997996	0.273380429772297	1080.5	0.19720000000000037	0.16063065813640118	25	-0.875922452366008	
PA3073	PA3073	0.826691940512103	438.0	0.0560000000000009	0.294120275076545	762.5	0.13545999999999933	0.08660649994852218	25	-0.9174830993889425	
PA0566	PA0566	0.827630244756944	437.0	0.055999999999999994	0.15665232561576198	2479.0	0.21178000000000022	0.15872585643177353	25	-0.9814406014369842	
PA4558	PA4558	0.8301900125080699	436.0	0.0559999999999992	0.0838906180766101	4042.0	0.3142799999999998	0.17391084162102458	25	-1.4851288027392098	
PA2986	PA2986	0.827594007614953	435.0	0.0555000000000021	0.0906993145553128	2668.5	0.2881600000000002	0.24732088299750707	25	-0.9407212087397538	lolC
PA1152	PA1152	0.824400307228329	434.0	0.0554999999999994	0.325329075968482	1431.5	0.16841999999999996	0.152778548886943	25	-0.7391089967974628	
PA0739	PA0739	0.8439171097665079	433.0	0.0549999999999997	0.20649126684344002	1060.0	0.17142000000000007	0.1371466429288978	25	-0.8488724004739734	
PA2712	PA2712	0.8301900125080699	431.0	0.0549999999999988	0.11040940292932902	2305.5	0.22895999999999994	0.21358428859195927	25	-0.8144793849155352	
PA1206	PA1206	0.8287966790348679	431.0	0.0549999999999988	0.10466495479169	2584.5	0.30999999999999966	0.27979944454317024	25	-0.9113670701396155	
PA1540	PA1540	0.840124264682482	431.0	0.0549999999999988	0.17649741803350302	2574.0	0.2699200000000001	0.2892454868561765	25	-0.7430366583623392	
PA1224	PA1224	0.860442934626504	429.0	0.0549999999999979	0.16954774522844898	1248.0	0.1900999999999999	0.14801055705590754	25	-0.912772728427548	
PA2036	PA2036	0.8270602660059059	428.0	0.0545	0.23528395637587	1080.5	0.15460000000000002	0.11907709337511882	25	-0.8406318727033686	
PA4463	PA4463	0.8336929971261958	427.0	0.0540000000000056	0.0563046831988037	4026.0	0.3896799999999998	0.2677304256772728	25	-1.2537984771466695	
PA0567	PA0567	0.8481855017011759	425.0	0.0540000000000003	0.121427371083473	3445.0	0.30949999999999944	0.2638513628288979	25	-0.9683482293236652	
PA0191	PA0191	0.880233753989798	425.0	0.0540000000000003	0.32837926025939695	2784.0	0.26852	0.19204385783808123	25	-1.1170365062175998	
PA4047	PA4047	0.830831382219033	425.0	0.0540000000000003	0.262967187553855	1553.0	0.23470000000000013	0.2627554312791017	25	-0.687711759640311	ribA
PA5066	PA5066	0.8274848129791209	423.0	0.0539999999999985	0.258546019109337	1816.0	0.21429999999999988	0.1553998203559666	25	-1.0315327239942116	hisI
PA2885	PA2885	0.8303884270219709	422.0	0.0535000000000014	0.317260310540326	564.5	0.19749999999999987	0.19821416237662381	25	-0.726486938538661	atuR
PA1316	PA1316	0.8287966790348679	421.0	0.0535000000000005	0.32046337405975894	688.5	0.13785999999999998	0.1002741575216003	25	-0.8412935305073723	
PA5226	PA5226	0.8355395949719759	420.0	0.0534999999999997	0.0765437173445533	3645.5	0.32544000000000034	0.2127539815530291	25	-1.278189945094961	
PA2612	PA2612	0.8574657666035649	419.0	0.0534999999999979	0.260705855253258	1367.0	0.20966000000000007	0.20215447476290657	25	-0.7724785720580846	serS
PA2650	PA2650	0.8575147566520142	418.0	0.0530000000000026	0.2599019521678	544.0	0.16926000000000002	0.133658778861198	25	-0.8698268904635971	
PA5214	PA5214	0.8485981279678291	417.0	0.0530000000000008	0.35096511640211603	1200.0	0.21594000000000044	0.20628122591905107	25	-0.7898925327501234	gcvH1
PA5121	PA5121	0.859636665504039	416.0	0.0529999999999999	0.0773942507967269	3741.0	0.35335999999999984	0.15685811794952342	25	-1.914851484426551	
PA1884	PA1884	0.855993156598937	415.0	0.052999999999999006	0.15647336617940602	1507.5	0.1921399999999994	0.13510763610297277	25	-1.0298455661969714	
PA5344	PA5344	0.866753220736967	414.0	0.052500000000002	0.41669177587258793	905.0	0.19599999999999965	0.17165050490264624	25	-0.8360010364163244	oxyR
PA3403	PA3403	0.8445569089544991	413.0	0.0525000000000011	0.0644127895218803	3504.5	0.3429999999999995	0.27740490112228866	25	-1.0472057228431484	
PA1502	PA1502	0.836754999709579	412.0	0.0525000000000002	0.06948603688956799	3344.0	0.3281799999999997	0.2974951288116608	25	-0.9266706352510662	gcl
PA3210	PA3210	0.837431391739661	411.0	0.0524999999999993	0.0997656056396885	2431.5	0.2479399999999997	0.16490062158766944	25	-1.1851986858405787	trkH
PA0140	PA0140	0.8449438437219399	410.0	0.0524999999999984	0.21632272007318304	1443.5	0.24323999999999985	0.2469221419125202	25	-0.7724702147917418	ahpF
PA4143	PA4143	0.870737548770095	409.0	0.0520000000000005	0.25293951185795804	1635.5	0.2520000000000002	0.276573754479102	25	-0.723134414459098	
PA0066	PA0066	0.84940364465798	407.5	0.0519999999999996	0.42205164418410396	1153.5	0.19225999999999982	0.1775264722043821	25	-0.7900793513123053	
PA4396	PA4396	0.8508569591437329	407.5	0.0519999999999996	0.322246728894836	315.5	0.12922000000000003	0.10666078238978002	25	-0.7239774382847529	
PA1735	PA1735	0.8487736501205211	406.0	0.0519999999999969	0.300182974223473	166.5	0.1277	0.11555770564239042	25	-0.6550839650128344	
PA2714	PA2714	0.859636665504039	405.0	0.0514999999999999	0.0996818712040414	3835.5	0.35299999999999976	0.3610810158399362	25	-0.834992665838882	
PA2316	PA2316	0.8573591571186508	403.0	0.051499999999999005	0.40000286069966207	455.5	0.14069999999999971	0.1350317092389784	25	-0.6605855802516358	
PA3242	PA3242	0.8417817021294141	403.0	0.051499999999999005	0.16846287234708202	2411.5	0.19764000000000018	0.14895801421877233	25	-0.9810818220587152	htrB2
PA4426	PA4426	0.8387739174659009	403.0	0.051499999999999005	0.208438295642066	995.0	0.22085999999999978	0.21598126461956604	25	-0.7841420888905113	
PA0313	PA0313	0.8445569089544991	400.5	0.0510000000000002	0.301611618731358	774.0	0.14837999999999998	0.10750012403093644	25	-0.9058594199572805	
PA1379	PA1379	0.839372302521881	400.5	0.0510000000000002	0.40695348507438706	79.0	0.10106000000000001	0.08812766780831846	25	-0.5680395413263688	
PA4826	PA4826	0.83720794698784	399.0	0.0509999999999993	0.0592680786564577	3898.5	0.3365999999999999	0.2446078068391655	25	-1.1675833395938513	
PA0054	PA0054	0.8590645439234941	398.0	0.0509999999999975	0.18529331957330997	864.0	0.19447999999999993	0.1492963691230747	25	-0.961041456284329	
PA2188	PA2188	0.8616533872836651	397.0	0.0505000000000022	0.32998412251544607	718.5	0.15530000000000008	0.15416272517483984	25	-0.6798011638749999	
PA3370	PA3370	0.86795816216235	395.5	0.0505000000000013	0.0282631672732601	4837.0	0.5797400000000004	0.34389012659084406	25	-1.53897992142613	
PA5456	PA5456	0.843713987167654	395.5	0.0505000000000013	0.0595620191875809	3202.0	0.33079999999999943	0.23746087397014817	25	-1.1804049876243417	
PA2137	PA2137	0.8467716006117691	394.0	0.0505000000000004	0.345242911117675	489.0	0.21393999999999985	0.25201162836927454	25	-0.6485415020631888	
PA5283	PA5283	0.840758202400243	392.5	0.0504999999999995	0.27654192810633504	544.0	0.14739999999999973	0.10627450697760632	25	-0.9117896921452533	
PA3462	PA3462	0.8522885337923829	392.5	0.0504999999999995	0.310347439229141	293.5	0.14668000000000045	0.14412652716739313	25	-0.6673303096264468	
PA1158	PA1158	0.86795816216235	391.0	0.0500000000000016	0.27231803415186395	482.0	0.13983999999999977	0.1144940609813455	25	-0.7846695211084861	
PA5065	PA5065	0.860442934626504	390.0	0.0500000000000007	0.0782025423915454	3183.0	0.2904799999999993	0.21214168221576213	25	-1.1335820357802882	ubiB
PA3412	PA3412	0.8583846806410709	389.0	0.0499999999999989	0.33998671648571305	3470.5	0.31000000000000005	0.22593606212082787	25	-1.1507680427790954	
PA3253	PA3253	0.8729533916759069	387.5	0.049500000000000995	0.299407085747195	1147.5	0.1719600000000002	0.17848207893231177	25	-0.6861193052689699	
PA2341	PA2341	0.8460377133687049	387.5	0.049500000000000995	0.531408456326859	62.0	0.11524000000000009	0.13532400316770613	25	-0.48579703867116586	
PA4472	PA4472	0.84800956636192	386.0	0.0495000000000001	0.178275396828457	2374.5	0.20279999999999987	0.13327829593248344	25	-1.150224790371412	pmbA
PA1825	PA1825	0.8445569089544991	385.0	0.0494999999999992	0.170416735393932	1346.5	0.19368000000000016	0.13413285391730137	25	-1.074904438318252	
PA4650	PA4650	0.8628950993374459	384.0	0.0494999999999974	0.11090258174416902	2550.0	0.2394600000000004	0.1606518570283792	25	-1.1824326435669306	cupE3
PA1101	PA1101	0.8449438437219399	383.0	0.0490000000000013	0.0937269209444815	3397.5	0.3025200000000002	0.24296019392759274	25	-1.0434631118032165	fliF
PA1110	PA1110	0.855993156598937	382.0	0.0485000000000015	0.28467253007744703	606.0	0.17428000000000002	0.1825732204714957	25	-0.6889290755521067	
PA0596	PA0596	0.863069963090014	381.0	0.0484999999999998	0.13422145405015598	2524.0	0.26781999999999995	0.2615105510937049	25	-0.8386659700067437	
PA1889	PA1889	0.84800956636192	380.0	0.0484999999999989	0.341136963679427	208.0	0.14146000000000003	0.14466116444989693	25	-0.6426050858466413	
PA0557	PA0557	0.8548633571515308	379.0	0.0480000000000009	0.389952871026221	254.0	0.17362000000000027	0.1444571216659118	25	-0.869600602250145	
PA3902	PA3902	0.865384950076139	377.5	0.048	0.139413560608884	1616.0	0.26397999999999977	0.19857421366666256	25	-1.0876538096862642	
PA5165	PA5165	0.852307334555805	377.5	0.048	0.29504742581304605	517.5	0.13999999999999993	0.1280998145978358	25	-0.718189954363558	dctB
PA0839	PA0839	0.8882243487629979	376.0	0.0479999999999992	0.14722752025824898	2305.5	0.28779999999999994	0.32983515453430146	25	-0.7270298411295105	
PA3525	PA3525	0.856566313684807	375.0	0.0479999999999965	0.27596619211773	926.5	0.2380399999999999	0.2608482525019734	25	-0.7285461879740431	argG
PA3494	PA3494	0.8590645439234941	374.0	0.0475000000000021	0.0579768718035578	3232.0	0.29595999999999983	0.15184613374509523	25	-1.6362616147809772	
PA0394	PA0394	0.859877170312037	372.0	0.0475000000000012	0.188999022799512	1682.0	0.22973999999999978	0.1938011824869322	25	-0.9403451395983449	
PA0392	PA0392	0.855993156598937	372.0	0.0475000000000012	0.11396660141860401	4093.0	0.33376	0.29153834510517906	25	-0.9818948512475228	
PA3719	PA3719	0.8816607278430558	372.0	0.0475000000000012	0.130310021786488	2353.0	0.2553999999999999	0.2219117692537581	25	-0.9368588277184307	armR
PA1758	PA1758	0.8602344398821209	370.0	0.0475000000000003	0.24144580115903	1572.0	0.22158000000000005	0.22454549835909274	25	-0.7752549094598697	pabB
PA2875	PA2875	0.864856820171788	369.0	0.0474999999999994	0.340544456865915	80.0	0.13483999999999985	0.10812547880433418	25	-0.8077652091423566	
PA3109	PA3109	0.856306027831092	368.0	0.0474999999999985	0.34526436919929804	395.0	0.1482200000000005	0.13988537569500756	25	-0.7200180826593486	
PA3977	PA3977	0.861633439468756	367.0	0.0474999999999977	0.0738405638670551	3574.0	0.3369799999999998	0.23019581700514594	25	-1.2575380550617514	hemL
PA3237	PA3237	0.86795816216235	366.0	0.0470000000000006	0.251658930399058	1317.0	0.23454000000000022	0.20755716682398614	25	-0.9035582961056623	
PA3081	PA3081	0.895562680585845	365.0	0.0469999999999988	0.0295755382883276	4392.0	0.4862599999999995	0.29929417384907453	25	-1.4676530262881327	
PA1543	PA1543	0.8610836961849359	364.0	0.0465000000000009	0.18736498177501604	2546.0	0.22859999999999986	0.15320574401764414	25	-1.188597732856721	apt
PA4914	PA4914	0.875534667968039	363.0	0.0460000000000029	0.22839251368312602	1716.0	0.17893999999999977	0.13745759346067463	25	-0.9671346387861053	amaR
PA1240	PA1240	0.859636665504039	362.0	0.046000000000002005	0.0730498338374299	2436.5	0.33986000000000005	0.4587537583860574	25	-0.6405615095859434	
PA1878	PA1878	0.8628950993374459	360.5	0.0460000000000012	0.5060483599244461	215.0	0.12385999999999996	0.13502642642584223	25	-0.5766278650850631	
PA4960	PA4960	0.860442934626504	360.5	0.0460000000000012	0.273224793651864	544.0	0.18183999999999967	0.16719155182006099	25	-0.8124812439458396	
PA3456	PA3456	0.861416234133033	358.5	0.0460000000000003	0.28547856695075396	2265.0	0.17189999999999997	0.11258246977216275	25	-1.1182913312773124	
PA4999	PA4999	0.870737548770095	358.5	0.0460000000000003	0.15259559897831398	2447.5	0.22701999999999997	0.16195057630853504	25	-1.117748415140772	waaL
PA3638	PA3638	0.8642603350459019	357.0	0.0459999999999994	0.206335436669289	1246.0	0.18089999999999992	0.13342288659246804	25	-1.0110709147827406	
PA0919	PA0919	0.878621872399136	355.5	0.0455000000000005	0.5377763253359811	187.5	0.12041999999999994	0.11165447819053181	25	-0.6709986129902722	
PA4782	PA4782	0.86922549439892	355.5	0.0455000000000005	0.0778875218249524	4678.0	0.46291999999999967	0.34840522623328557	25	-1.1980876536005307	
PA3491	PA3491	0.875534667968039	353.0	0.0454999999999997	0.0211732465437908	4516.5	0.43708000000000025	0.24156178816195295	25	-1.6210345310801773	
PA0746	PA0746	0.869347433371231	353.0	0.0454999999999997	0.0895918253772433	4017.5	0.43334000000000017	0.45918811323174885	25	-0.8446211668468441	
PA3948	PA3948	0.861542788284689	353.0	0.0454999999999997	0.19793035451866198	2077.5	0.20615999999999982	0.1735704539949124	25	-0.9256183659271254	rocA1
PA4942	PA4942	0.856306027831092	351.0	0.0454999999999988	0.277131350557016	806.5	0.22173999999999974	0.19985078391973632	25	-0.8818579369234905	hflK
PA2847	PA2847	0.860442934626504	349.5	0.0449999999999999	0.226360661620126	1533.5	0.2701599999999998	0.42639894074289947	25	-0.5280500922626866	
PA0442	PA0442	0.857691326031196	349.5	0.0449999999999999	0.704853251575014	2.0	0.045780000000000085	0.0419471592204602	25	-0.018594822974799436	
PA4414	PA4414	0.8642603350459019	346.5	0.0445000000000011	0.235886250210689	1315.0	0.2268799999999996	0.25538676877760663	25	-0.7141325326795487	murD
PA0947	PA0947	0.860442934626504	346.5	0.0445000000000011	0.30831190397988395	512.5	0.16860000000000025	0.1298681222112139	25	-0.9555847723598125	
PA0828	PA0828	0.860442934626504	346.5	0.0445000000000011	0.34811632161288397	1326.0	0.17256000000000016	0.14892009322675934	25	-0.8599242535055576	
PA4078	PA4078	0.878621872399136	346.5	0.0445000000000011	0.0249211340991303	4921.0	0.5835200000000001	0.42851257955086164	25	-1.257886059179322	
PA2723	PA2723	0.859636665504039	344.0	0.0445000000000002	0.0396050530016505	4199.0	0.3437000000000001	0.22247954025782538	25	-1.3448427646572143	
PA1776	PA1776	0.8729533916759069	342.0	0.0444999999999993	0.0813677656402071	4006.5	0.41184	0.35396232497258767	25	-1.0377940647453059	sigX
PA1227	PA1227	0.8679198564022769	342.0	0.0444999999999993	0.26856139069705	449.5	0.14534000000000016	0.12928495014244115	25	-0.7799825106394771	
PA4421	PA4421	0.862566011475873	342.0	0.0444999999999993	0.239824998332971	3408.0	0.36359999999999976	0.4012541536648978	25	-0.7952565651606753	
PA3802	PA3802	0.862497310764646	340.0	0.0440000000000005	0.279651817065952	2302.0	0.23081999999999916	0.17109968342070825	25	-1.0918781161075355	hisS
PA1885	PA1885	0.868274702887864	339.0	0.0439999999999996	0.270478896467358	949.5	0.20789999999999978	0.18141934617528185	25	-0.9034317643370018	
PA0053	PA0053	0.865384950076139	338.0	0.0439999999999987	0.0894475632031137	3768.5	0.40782	0.34549086095004006	25	-1.0530524570159665	
PA1142	PA1142	0.861542788284689	337.0	0.0435000000000008	0.189785037566768	1414.5	0.23557999999999957	0.22701957881792195	25	-0.8460944249837322	
PA3999	PA3999	0.878621872399136	336.0	0.0434999999999981	0.149500942587847	3369.5	0.35091999999999934	0.2679691633378732	25	-1.147221554042716	dacC
PA4656	PA4656	0.862497310764646	335.0	0.0434999999999963	0.0600901584841734	4223.0	0.37263999999999986	0.24864187432262239	25	-1.3237512824285251	
PA1064	PA1064	0.908903753521912	334.0	0.0430000000000028	0.539335826009856	104.0	0.11001999999999981	0.09360605393527342	25	-0.7159793323446783	
PA0697	PA0697	0.86795816216235	332.5	0.043000000000000996	0.385775242795002	524.0	0.22677999999999965	0.30971949943995014	25	-0.5933756199797513	
PA4751	PA4751	0.8703642776907871	332.5	0.043000000000000996	0.141202614211583	1981.5	0.2576000000000009	0.24083712511432528	25	-0.8910586351590494	ftsH
PA4769	PA4769	0.871365428531761	331.0	0.0425000000000022	0.0841896741073013	3099.0	0.24960000000000016	0.14044230725342946	25	-1.4746268702797944	
PA1074	PA1074	0.870277141128734	330.0	0.0425000000000004	0.0746740258049703	3345.5	0.5071000000000003	0.4878651410311392	25	-0.9523123521759175	braC
PA1741	PA1741	0.868274702887864	329.0	0.0424999999999995	0.10038653231563	2557.0	0.2999400000000002	0.26388615443027735	25	-0.9755722142975114	
PA2354	PA2354	0.8703642776907871	328.0	0.0424999999999986	0.134829249122109	1545.0	0.24501999999999977	0.27770380954054874	25	-0.7292661931251986	
PA0345	PA0345	0.8691800242379241	327.0	0.0424999999999978	0.052494107310086	3841.5	0.3162399999999997	0.1971761120589068	25	-1.388302047046254	
PA0187	PA0187	0.918002613027353	326.0	0.0420000000000007	0.282708391275189	2136.5	0.27609999999999973	0.299640131379849	25	-0.781270515808292	
PA2167	PA2167	0.8729533916759069	324.5	0.0419999999999998	0.138231564610126	1644.5	0.19468000000000024	0.1776934321614991	25	-0.8592326578578049	
PA4490	PA4490	0.883246796374966	324.5	0.0419999999999998	0.0611900238693592	3569.5	0.3319599999999997	0.21958359835531127	25	-1.3204993550147202	magC
PA5453	PA5453	0.8988309443014542	322.5	0.041999999999998	0.23303347124960003	1811.5	0.2233399999999995	0.19304585595137758	25	-0.9393623038749693	gmd
PA1309	PA1309	0.8701866639332171	322.5	0.041999999999998	0.46828061195964893	106.5	0.09795999999999981	0.08209609714637274	25	-0.6816401990490275	
PA4390	PA4390	0.89234333480147	321.0	0.0415000000000028	0.12661815752938602	2368.0	0.2996999999999996	0.259084124047255	25	-0.9965875020304332	
PA0458	PA0458	0.8816607278430558	320.0	0.0415000000000019	0.0693070093461698	3537.0	0.3121599999999994	0.159624214955	25	-1.6956073993930043	
PA0143	PA0143	0.8897097777240609	319.0	0.041500000000001	0.10075552099713499	2104.0	0.26742000000000005	0.21075986928255602	25	-1.0719308223574504	nuh
PA4478	PA4478	0.8729644500331071	318.0	0.0415000000000001	0.174309752209775	1637.0	0.19024000000000021	0.12295291442933218	25	-1.2097313893725488	
PA3788	PA3788	0.8738644301017571	316.5	0.0414999999999992	0.0408170927516173	4705.0	0.53306	0.446923775193638	25	-1.0998743572928589	
PA1656	PA1656	0.901749642648011	316.5	0.0414999999999992	0.089818153655044	3364.5	0.3222999999999999	0.2387275294835789	25	-1.1762363586949272	hsiA2
PA1589	PA1589	0.872373507549718	315.0	0.0410000000000039	0.12404263057649101	2899.0	0.3728400000000001	0.33123907906525735	25	-1.0018141607458715	sucD
PA0599	PA0599	0.8701866639332171	313.0	0.0410000000000004	0.34037349207911893	251.0	0.11860000000000014	0.11743038718037709	25	-0.6608170326544482	
PA3016	PA3016	0.8745953096348159	313.0	0.0410000000000004	0.324561081489544	733.0	0.14393999999999996	0.10754072096962435	25	-0.9572188011374381	
PA0917	PA0917	0.88627038056694	313.0	0.0410000000000004	0.481098478983438	96.0	0.11319999999999991	0.09540702280230705	25	-0.7567577090169262	kup
PA0689	PA0689	0.8701866639332171	311.0	0.0409999999999986	0.34513865061124	642.0	0.21332000000000004	0.23098339947566257	25	-0.7460276383115482	lapB
PA2930	PA2930	0.880493286202929	310.0	0.0405000000000015	0.0801885712582986	3062.0	0.2656400000000001	0.16368392560053097	25	-1.3754557704673493	
PA4510	PA4510	0.882935094643181	309.0	0.0404999999999989	0.208656498568103	552.5	0.15457999999999997	0.14304025365842551	25	-0.7975377355832968	
PA1593	PA1593	0.879615187486573	308.0	0.0399999999999991	0.32376333189142403	549.5	0.17273999999999998	0.15998926526489207	25	-0.8296806650135249	
PA2976	PA2976	0.8883169331262758	307.0	0.0399999999999974	0.15999137675251002	1718.5	0.26307999999999926	0.3273517056113604	25	-0.681468879422451	rne
PA1785	PA1785	0.879514454167647	306.0	0.0394999999999994	0.37085975493358003	224.0	0.14467999999999956	0.16854196312293682	25	-0.6240582348223892	nasT
PA3024	PA3024	0.888475310207573	304.5	0.0389999999999997	0.24078755608392302	424.5	0.14811999999999995	0.14493211629357158	25	-0.7529042064008019	
PA1839	PA1839	0.887644076052741	304.5	0.0389999999999997	0.627958840737472	4.0	0.10464000000000027	0.15156176683671482	25	-0.43309075481231274	
PA3238	PA3238	0.876283407503131	303.0	0.0389999999999988	0.0634559440249543	3680.0	0.29047999999999996	0.1979747185038197	25	-1.270263202799549	
PA4633	PA4633	0.903387059996944	302.0	0.0384999999999991	0.050950729150842	4126.0	0.4135400000000001	0.3310640333329287	25	-1.1328322083928961	
PA0268	PA0268	0.8889527421225992	301.0	0.0380000000000003	0.148441505067902	1172.0	0.15501999999999969	0.10715414131054389	25	-1.0920716508834054	
PA1043	PA1043	0.8883169331262758	300.0	0.0379999999999994	0.26328252011357395	248.5	0.13347999999999968	0.1158375730638959	25	-0.824257600315345	
PA1164	PA1164	0.880443851915695	299.0	0.0379999999999976	0.117811581152755	3400.5	0.28904	0.2576879540581333	25	-0.9742015334693096	
PA3427	PA3427	0.8988156643938922	298.0	0.0379999999999967	0.12962829989658	2173.5	0.22013999999999992	0.17929668848029462	25	-1.015858137391205	
PA5489	PA5489	0.889619360968296	296.0	0.0374999999999996	0.19625174600943499	1894.0	0.21877999999999953	0.15415908179539686	25	-1.1759281249521096	dsbA
PA3305	PA3305	0.8816607278430558	296.0	0.0374999999999996	0.45774226191910705	44.0	0.12344000000000027	0.13698405624986673	25	-0.6273722822402135	
