	Gene ID	Adj P-value (Real)	Rank (Real)	abs(logFC) (Real)	logFC (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(logFC) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA0805	PA0805	0.937712153028356	1183.0	0.0750400857999995	-0.0750400857999995	0.599742763223557	5453.0	98.26964671953857	0.0	0.33634000000000003	0.19649102608855523	25	-1.3298312874718106	
PA3427	PA3427	0.8993709408094258	1182.0	0.0750293596500011	-0.0750293596500011	0.859420330426329	2729.5	49.17988464311463	0.0	0.14184000000000044	0.12430227941058355	25	-0.5374852389417312	
PA3378	PA3378	0.87870013999414	1181.0	0.0750103963500006	0.0750103963500006	0.9124824068241909	2046.5	36.869142033165105	0.0	0.08990000000000017	0.07405150234802836	25	-0.2010709192640169	
PA4958	PA4958	0.88011428636482	1180.0	0.0749624590500009	0.0749624590500009	0.955999215048731	740.5	13.329127613554432	0.0	0.06658000000000024	0.05641137592129213	25	0.14859518870265237	
PA0172	PA0172	0.913061221810505	1179.0	0.0749039480499993	0.0749039480499993	0.8521706286734742	4011.0	72.27829848594088	0.0	0.14389999999999992	0.10418303204776973	25	-0.6622580529079316	siaA
PA0319	PA0319	0.871754141336533	1178.0	0.0747621982499975	0.0747621982499975	0.9289685374889229	309.5	5.56056236481615	0.0	0.06837999999999987	0.0836604346948623	25	0.07628693627131686	
PA4456	PA4456	0.9003008863763559	1177.0	0.0747421095499998	0.0747421095499998	0.856694054088817	1845.5	33.24621485219899	0.0	0.11369999999999982	0.11273244504873767	25	-0.34557833313344116	
PA0605	PA0605	0.9234985369434381	1176.0	0.0746258830500022	-0.0746258830500022	0.881812235858919	819.0	14.744051910598412	0.0	0.11534000000000054	0.12774369847471947	25	-0.3187172239110932	agtC
PA4785	PA4785	0.8955843446890142	1175.0	0.0746169017500007	-0.0746169017500007	0.96365691627067	177.5	3.181326604181687	0.0	0.06816000000000003	0.08262184436737435	25	0.07815005582894455	
PA1189	PA1189	0.875001058827152	1174.0	0.0745920216000018	-0.0745920216000018	0.872832962870642	3372.5	60.76964671953857	0.0	0.1504799999999997	0.1271999312106734	25	-0.5966039264149389	
PA1079	PA1079	0.886010586892688	1173.0	0.07449527819999702	-0.07449527819999702	0.786015756516802	4790.5	86.3284066330209	0.0	0.17807999999999968	0.11411504429010798	25	-0.9077218735214728	flgD
PA0300	PA0300	0.87527117103925	1172.0	0.0743936584500009	0.0743936584500009	0.9047281793159171	3842.5	69.24116798846431	0.0	0.1524200000000002	0.14016371974706363	25	-0.5566800145629976	spuD
PA3358	PA3358	0.871689752142967	1171.0	0.0743750504500005	-0.0743750504500005	0.8515121250165251	2978.0	53.65897620764239	0.0	0.1047200000000002	0.06937670118034352	25	-0.43739395263430797	
PA3364	PA3364	0.8667031326647561	1170.0	0.07437453889999901	0.07437453889999901	0.9324322512957041	733.0	13.193943763518384	0.0	0.09462000000000012	0.10668384757466011	25	-0.18977063126480148	amiC
PA3315	PA3315	0.8814761317586791	1169.0	0.07436860099999801	0.07436860099999801	0.82909294421386	3131.0	56.41672674837779	0.0	0.11357999999999992	0.06413700829734216	25	-0.6113693176678282	
PA4368	PA4368	0.8983892736550421	1168.0	0.0742772602000006	-0.0742772602000006	0.899385893252063	637.0	11.463590483056956	0.0	0.06146000000000009	0.04314798179907504	25	0.2970535275481939	
PA2786	PA2786	0.8853894939830029	1167.0	0.0742225189499992	-0.0742225189499992	0.931483954574468	1993.0	35.90483056957462	0.0	0.11919999999999971	0.13255038350252582	25	-0.339323658381897	
PA3886	PA3886	0.870958748893527	1166.0	0.0741905566999996	0.0741905566999996	0.8599042695175458	2539.5	45.755227108868056	0.0	0.09127999999999956	0.050159553759312116	25	-0.34070166138244995	
PA2159	PA2159	0.877844478096182	1165.0	0.0741226152000003	0.0741226152000003	0.842886333537126	3684.0	66.38428262436915	0.0	0.1574400000000004	0.1307370388732023	25	-0.6372898263422274	
PA4779	PA4779	0.8892375497629631	1164.0	0.0740210987499985	-0.0740210987499985	0.889354401787212	1086.0	19.556596971881756	0.0	0.058680000000000156	0.02965281043453866	25	0.517357327187089	
PA5299	PA5299	0.8667031326647561	1163.0	0.0740141998499997	0.0740141998499997	0.847791108760403	1022.5	18.412040374909875	0.0	0.07561999999999999	0.06266964975169378	25	-0.0256232507499676	
PA2403	PA2403	0.877844478096182	1162.0	0.0740089586000003	-0.0740089586000003	0.7668793016296109	2017.0	36.33741888968998	0.0	0.13504000000000013	0.14147857022649496	25	-0.4313801115058939	fpvG
PA2925	PA2925	0.87499870301533	1161.0	0.0739126167500013	0.0739126167500013	0.8804296620877521	2707.5	48.78334534967556	0.0	0.11061999999999951	0.0791129572194088	25	-0.46398699454749726	hisM
PA5247	PA5247	0.87527117103925	1160.0	0.0738730318000016	-0.0738730318000016	0.898983628778008	1459.0	26.279740447007928	0.0	0.08243999999999958	0.06972704520724608	25	-0.12286435162331674	
PA3707	PA3707	0.884234766717308	1159.0	0.0736467983500004	0.0736467983500004	0.9128517461273441	464.0	8.345349675558758	0.0	0.0751400000000001	0.07234012832907277	25	-0.020641401729440807	wspB
PA1431	PA1431	0.8667031326647561	1158.0	0.0736324205499983	0.0736324205499983	0.6866347992963999	5392.0	97.17015140591204	0.0	0.3079799999999991	0.20623780165947578	25	-1.1362978928418648	rsaL
PA4043	PA4043	0.8669581333050621	1157.0	0.0736048806999996	-0.0736048806999996	0.873216898396841	2303.0	41.49242970439798	0.0	0.1253399999999998	0.13091606089399424	25	-0.395177787558788	ispA
PA1832	PA1832	0.908497947772507	1156.0	0.0735832476499994	0.0735832476499994	0.7531498308541159	4852.0	87.43691420331652	0.0	0.16551999999999975	0.08489607372154143	25	-1.082932912204542	
PA5096	PA5096	0.879366153830612	1155.0	0.0734236857500017	-0.0734236857500017	0.8906960107790001	1482.0	26.694304253785145	0.0	0.08499999999999996	0.07329137056980212	25	-0.15794921230150927	
PA3668	PA3668	0.8713922510512391	1154.0	0.0733866508499998	-0.0733866508499998	0.8714767675751359	4184.0	75.39653929343908	0.0	0.14550000000000024	0.10579943682899874	25	-0.6816042817558247	
PA0991	PA0991	0.87688167064645	1153.0	0.0733812637999991	0.0733812637999991	0.9315074162173141	605.5	10.89581831290555	0.0	0.06937999999999979	0.08027054254208033	25	0.049847225062689966	hptA
PA0550	PA0550	0.8993709408094258	1152.0	0.0729643344000035	-0.0729643344000035	0.9364814048721871	403.0	7.245854361932228	0.0	0.07954000000000008	0.10079960730743631	25	-0.0652350319177432	
PA2312	PA2312	0.880107503158506	1151.0	0.0728232262499988	0.0728232262499988	0.927980576004737	942.0	16.961067051189616	0.0	0.10039999999999999	0.10411922252879127	25	-0.2648576610565412	
PA3726	PA3726	0.877692240684256	1150.0	0.0727715813000014	-0.0727715813000014	0.915768170102883	1656.5	29.839581831290552	0.0	0.10389999999999965	0.09838519112820476	25	-0.3163933346374772	
PA2551	PA2551	0.90202903260526	1149.0	0.0727669311999986	-0.0727669311999986	0.87427352324561	499.0	8.976207642393653	0.0	0.06777999999999999	0.05170672103315032	25	0.09644647930394522	
PA0574	PA0574	0.8731435079377271	1148.0	0.0726830147499991	-0.0726830147499991	0.9002575785583492	727.0	13.085796683489544	0.0	0.0868799999999996	0.08491702813138616	25	-0.16718655330276636	
PA2631	PA2631	0.871689752142967	1147.0	0.072552031499999	0.072552031499999	0.8706070498057629	3065.0	55.22710886806056	0.0	0.11739999999999981	0.07817501732224531	25	-0.5736867101050065	
PA4251	PA4251	0.870958748893527	1146.0	0.0724761361999988	0.0724761361999988	0.8383586132849928	2220.5	40.00540735400144	0.0	0.10965999999999898	0.0791584276414504	25	-0.4697397978699778	rplE
PA1812	PA1812	0.898822867724912	1145.0	0.0724103900500008	0.0724103900500008	0.9124824068241909	2757.5	49.68457101658255	0.0	0.14208000000000018	0.14101371682688624	25	-0.49406264523562926	mltD
PA4274	PA4274	0.8680920309545308	1144.0	0.0723883003499974	0.0723883003499974	0.8891915183031751	2521.0	45.42177361211247	0.0	0.10972000000000066	0.08939205315164639	25	-0.41761765541589096	rplK
PA0213	PA0213	0.87870013999414	1143.0	0.0722535374	0.0722535374	0.8861856762985679	874.0	15.735400144196106	0.0	0.08787999999999993	0.08834004848689332	25	-0.17688990291100384	
PA4252	PA4252	0.8703537672368179	1142.0	0.0721668272500011	0.0721668272500011	0.8525692096608171	3756.5	67.69105984138429	0.0	0.12428000000000057	0.08841369143596023	25	-0.5894242385269713	rplX
PA1742	PA1742	0.8993709408094258	1141.0	0.0721537957500029	0.0721537957500029	0.8637808637636679	4422.5	79.69538572458544	0.0	0.15970000000000004	0.1100709051778295	25	-0.7953618997550563	pauD2
PA0372	PA0372	0.8793560643376608	1140.0	0.0720923740500012	-0.0720923740500012	0.876633028874231	1989.5	35.84174477289113	0.0	0.1041400000000004	0.0802379949483619	25	-0.3994071134332784	
PA4732	PA4732	0.8719217688754879	1139.0	0.0720797684499974	0.0720797684499974	0.9319173529154341	1889.0	34.030281182408075	0.0	0.07571999999999976	0.053290102270496686	25	-0.06830971221494014	pgi
PA4641	PA4641	0.8852779761998549	1138.0	0.0719214550499983	0.0719214550499983	0.578930411499047	5241.5	94.457462148522	0.0	0.22085999999999956	0.1358848716131902	25	-1.0960642136379215	still frameshift hypothetical protein
PA1004	PA1004	0.8719217688754879	1137.0	0.071752942849999	0.071752942849999	0.848714877545147	2244.0	40.428983417447725	0.0	0.11914000000000019	0.09172837165602951	25	-0.516601966158268	nadA
PA4375	PA4375	0.9145646825137609	1136.0	0.0716987403000013	0.0716987403000013	0.9101437055266159	1150.0	20.710165825522708	0.0	0.08435999999999984	0.06401879932228303	25	-0.19777408876819613	mexW
PA4737	PA4737	0.881244414402212	1135.0	0.0716564428000019	0.0716564428000019	0.83555877362501	3740.0	67.39365537130497	0.0	0.1330999999999997	0.10247001593962317	25	-0.5996247452152368	
PA1912	PA1912	0.878047182295011	1134.0	0.0715981431500001	-0.0715981431500001	0.8670058209670849	2456.5	44.259192501802445	0.0	0.09799999999999998	0.057881704075352744	25	-0.45613475400843195	femI
PA1830	PA1830	0.876634623741677	1133.0	0.0714212887500025	-0.0714212887500025	0.710862868109183	4857.5	87.53604902667628	0.0	0.21233999999999978	0.1655614009967303	25	-0.8511567938035285	
PA3794	PA3794	0.8915363662463499	1132.0	0.0713829733000013	0.0713829733000013	0.9124824068241909	344.0	6.182408074981976	0.0	0.09729999999999984	0.09487370991656899	25	-0.27317395643945747	
PA4881	PA4881	0.9535460004428391	1131.0	0.0712839207500009	-0.0712839207500009	0.7886390504166999	5131.0	92.46575342465754	0.0	0.43398000000000025	0.47292658168754537	25	-0.7669183617376504	
PA3015	PA3015	0.880107503158506	1130.0	0.0711974960500017	-0.0711974960500017	0.922761330482481	1195.0	21.521268925739005	0.0	0.07459999999999974	0.05047833693774013	25	-0.06740523076651041	
PA4302	PA4302	0.880107503158506	1129.0	0.0710590823999997	0.0710590823999997	0.758537047770731	4412.0	79.50612833453496	0.0	0.17862000000000022	0.14247538383875338	25	-0.7549438696142252	tadA
PA5285	PA5285	0.88157979858601	1128.0	0.0710526775500018	0.0710526775500018	0.851223221787255	4029.0	72.6027397260274	0.0	0.14867999999999998	0.0951893814106036	25	-0.8155040121035065	sutA
PA2541	PA2541	0.8731778590505941	1127.0	0.0708527790500009	0.0708527790500009	0.92301661286749	392.0	7.047584715212689	0.0	0.07073999999999957	0.07078387292785433	25	0.0015932873596260916	
PA1698	PA1698	0.877844478096182	1126.0	0.07068666144999901	-0.07068666144999901	0.896016811186644	3273.5	58.98521989906272	0.0	0.10860000000000002	0.0800918743277575	25	-0.47337309643734177	popN
PA4629	PA4629	0.910333380389577	1125.0	0.0706599051000012	-0.0706599051000012	0.938827523478228	3004.5	54.136625811103094	0.0	0.10387999999999988	0.07394920554001878	25	-0.4492285570535453	
PA4027	PA4027	0.877844478096182	1124.0	0.0706558581000003	0.0706558581000003	0.910188295974351	2765.5	49.82876712328767	0.0	0.11738000000000019	0.10416616133210785	25	-0.4485539382701414	
PA4081	PA4081	0.87870013999414	1123.0	0.0705759014000007	-0.0705759014000007	0.8738116525314119	3723.0	67.0872386445566	0.0	0.14114000000000002	0.1213745511491871	25	-0.5813747439796149	cupB6
PA3289	PA3289	0.8771117287245351	1122.0	0.0705281924500039	-0.0705281924500039	0.8026116705651241	2559.5	46.11571737563086	0.0	0.10612000000000013	0.08055837428018665	25	-0.44181387556563495	
PA0799	PA0799	0.8739778489027341	1121.0	0.0703490503999982	0.0703490503999982	0.897147253944723	1876.0	33.795962509012256	0.0	0.06931999999999988	0.05334105673243969	25	0.019291901267724464	
PA2616	PA2616	0.8771117287245351	1120.0	0.0703178907999966	-0.0703178907999966	0.8963650245823941	3047.0	54.90266762797404	0.0	0.11133999999999995	0.08285488317936746	25	-0.49510792394935976	trxB1
PA3618	PA3618	0.8800080919048471	1119.0	0.0702149084499997	-0.0702149084499997	0.901043462331855	372.5	6.696106705118962	0.0	0.056619999999999567	0.054336390507037674	25	0.2501989610119449	
PA3194	PA3194	0.87688167064645	1118.0	0.0701451166999991	0.0701451166999991	0.8391765791942289	2877.5	51.84751261715933	0.0	0.1493800000000002	0.14487280915801024	25	-0.5469272236833691	edd
PA1701	PA1701	0.935511008906462	1117.0	0.0699070976000007	0.0699070976000007	0.89997369205722	4848.0	87.36481614996396	0.0	0.22534	0.20617492168867968	25	-0.7538884997599277	pcr3
PA1292	PA1292	0.886349095854342	1116.0	0.0698926289999982	0.0698926289999982	0.897118539490808	1660.5	29.911679884643114	0.0	0.12635999999999978	0.12414310626584668	25	-0.4548570814643492	
PA0228	PA0228	0.879366153830612	1115.0	0.0698865567500002	0.0698865567500002	0.9124824068241909	1009.0	18.16870944484499	0.0	0.07568000000000007	0.06899288610670959	25	-0.08397160311628779	pcaF
PA2225	PA2225	0.8771117287245351	1114.0	0.0698844582499989	0.0698844582499989	0.917750540807322	1420.0	25.576784426820474	0.0	0.08155999999999987	0.07340815122768456	25	-0.15904966348747598	
PA1968	PA1968	0.8993709408094258	1113.0	0.0698409156000004	0.0698409156000004	0.9124824068241909	2840.5	51.180605623648155	0.0	0.12189999999999993	0.0999940623237197	25	-0.5206217568345609	
PA1087	PA1087	0.886010586892688	1112.0	0.0698027734000011	0.0698027734000011	0.76196221870053	5373.0	96.82768565248739	0.0	0.3218	0.2869289255779787	25	-0.8782566138718335	flgL
PA4091	PA4091	0.8945797506348291	1111.0	0.0696842192999991	-0.0696842192999991	0.9005446639677049	1297.5	23.36878154289834	0.0	0.08595999999999984	0.0653393258306204	25	-0.24909624476678202	hpaA
PA4325	PA4325	0.87870013999414	1110.0	0.0696787256000011	-0.0696787256000011	0.735733032511519	5124.5	92.34859408795963	0.0	0.21063999999999947	0.12354760553460134	25	-1.1409470364888623	
PA4705	PA4705	0.87870013999414	1109.0	0.0696333186499984	0.0696333186499984	0.8813815551422378	1150.0	20.710165825522708	0.0	0.0768999999999998	0.07313899438739901	25	-0.0993544060984979	phuW
PA1295	PA1295	0.9025242573916559	1108.0	0.0693288998500003	0.0693288998500003	0.9319173529154341	985.5	17.745133381398702	0.0	0.07312000000000035	0.053102353996786526	25	-0.0713923181301805	
PA3951	PA3951	0.8887407740212541	1107.0	0.0692937128499977	-0.0692937128499977	0.9124824068241909	675.0	12.148521989906271	0.0	0.07690000000000034	0.06681223690313062	25	-0.11384571902645323	
PA2517	PA2517	0.9321565988333241	1106.0	0.0692140878000016	-0.0692140878000016	0.9481620526218749	185.0	3.316510454217736	0.0	0.07462000000000012	0.08455955494994799	25	-0.06393023477001923	xylY
PA4648	PA4648	0.87870013999414	1105.0	0.0691491156499975	-0.0691491156499975	0.7886390504166999	5186.5	93.46611391492429	0.0	0.23296000000000064	0.1778924019363016	25	-0.9208425012365583	cupE1
PA5483	PA5483	0.88011428636482	1104.0	0.0691475077500012	0.0691475077500012	0.77608525443747	2303.0	41.49242970439798	0.0	0.13572000000000004	0.1501967515183553	25	-0.4432352336319546	algB
PA2384	PA2384	0.908497947772507	1103.0	0.0690999479999981	0.0690999479999981	0.818233334358312	4480.5	80.74080749819755	0.0	0.18453999999999993	0.15405754606639718	25	-0.7493307205493743	
PA0627	PA0627	0.8882292275974241	1102.0	0.0690183394000012	-0.0690183394000012	0.677752710492376	5382.0	96.98990627253065	0.0	0.38048000000000015	0.3292014163092258	25	-0.9461127600600494	
PA2200	PA2200	0.87870013999414	1101.0	0.0690092629000016	0.0690092629000016	0.844812626475809	3131.0	56.41672674837779	0.0	0.09906000000000006	0.07068936152868628	25	-0.4251097541431838	
PA1142	PA1142	0.8993709408094258	1100.0	0.0689097825000013	-0.0689097825000013	0.9335929524280301	444.5	7.993871665465032	0.0	0.06043999999999979	0.06083538581012449	25	0.139224604023008	
PA1637	PA1637	0.881258005664941	1099.0	0.0688217597499987	0.0688217597499987	0.9136659416233051	641.5	11.544700793078585	0.0	0.06776000000000017	0.05692705859255343	25	0.01865123152766264	kdpE
PA2521	PA2521	0.8816701521786159	1098.0	0.0687036678999995	-0.0687036678999995	0.839899003775284	4437.0	79.95674116798847	0.0	0.14558000000000018	0.09805840946429181	25	-0.7839851015327285	czcB
PA4825	PA4825	0.924526418098175	1097.0	0.068637301299999	-0.068637301299999	0.8806603315753199	3971.5	71.56633020908436	0.0	0.13798000000000005	0.10256872492789071	25	-0.6760608435831811	mgtA
PA4048	PA4048	0.879377884041358	1096.0	0.0685383233500003	-0.0685383233500003	0.8928453482883909	1037.5	18.682408074981975	0.0	0.07512000000000009	0.052442484367796964	25	-0.12550276229936497	
PA1624	PA1624	0.905213018430424	1095.0	0.0684974568000021	0.0684974568000021	0.9709997667023209	28.0	0.48666186012977647	0.0	0.04218000000000026	0.03431620122721425	25	0.7669105512509627	
PA0040	PA0040	0.8823064691025608	1094.0	0.0684171487499992	-0.0684171487499992	0.6771962006216501	4580.5	82.54325883201153	0.0	0.17142000000000046	0.13268059076845634	25	-0.7763219220944959	
PA2131	PA2131	0.878297563588894	1093.0	0.0683025641500006	0.0683025641500006	0.8123378216214859	4122.5	74.28803172314348	0.0	0.13881999999999964	0.08962315549008504	25	-0.7868216139499835	cupA4
PA1738	PA1738	0.897149837596771	1092.0	0.0682515985999999	0.0682515985999999	0.9222076488521221	1050.0	18.907714491708724	0.0	0.07794000000000036	0.07567423603843029	25	-0.1280277397855767	
PA3048	PA3048	0.924845437679278	1091.0	0.068224110800001	0.068224110800001	0.9170503001598969	72.5	1.2887527036770008	0.0	0.06105999999999968	0.06352235826856584	25	0.11278093249800673	
PA3529	PA3529	0.8792864021306122	1090.0	0.0682119163499966	0.0682119163499966	0.8843841497439431	3143.0	56.63302090843547	0.0	0.1170799999999998	0.10409977985887711	25	-0.4694350335442709	
PA5500	PA5500	0.87870013999414	1089.0	0.0680622492000023	0.0680622492000023	0.89012216911294	1122.0	20.205479452054792	0.0	0.07502000000000003	0.04905789097246889	25	-0.14182735258436605	znuC
PA0342	PA0342	0.8957945157535009	1088.0	0.0680416804999986	0.0680416804999986	0.886146241115565	3589.5	64.68096611391493	0.0	0.11282000000000009	0.07446124271502974	25	-0.6013641173217101	thyA
PA2480	PA2480	0.889141586327782	1087.0	0.0679602908999994	-0.0679602908999994	0.911900768344297	780.0	14.041095890410958	0.0	0.07165999999999953	0.05134477415797363	25	-0.07205619579934561	
PA0787	PA0787	0.880107503158506	1086.0	0.0679083369000004	-0.0679083369000004	0.937969371905945	591.0	10.634462869502523	0.0	0.060820000000000506	0.04499163811198682	25	0.15754787328162184	
PA4362	PA4362	0.8882759113674499	1085.0	0.0679039980000002	0.0679039980000002	0.784886437745813	3537.0	63.73467916366258	0.0	0.14076000000000002	0.10812253080032229	25	-0.6738281231554623	
PA2955	PA2955	0.898054506319735	1084.0	0.06789641825000099	0.06789641825000099	0.6045854228346421	4638.0	83.57966834895458	0.0	0.20689999999999986	0.14245211183645784	25	-0.9757916534756744	
PA1224	PA1224	0.88011428636482	1083.0	0.0677104762499994	0.0677104762499994	0.8620992390137351	4119.0	74.22494592646	0.0	0.1342600000000001	0.07327106068109902	25	-0.9082647791827011	
PA1713	PA1713	0.9003008863763559	1082.0	0.0676740917499998	-0.0676740917499998	0.9276404849438751	3286.0	59.21052631578947	0.0	0.11065999999999981	0.09710086250904222	25	-0.4426933720181639	exsA
PA3805	PA3805	0.8983892736550421	1081.0	0.0676584006000018	0.0676584006000018	0.956175129825961	185.0	3.316510454217736	0.0	0.05842000000000018	0.04458201244149172	25	0.20722260153970984	pilF
PA0653	PA0653	0.8958497453861329	1080.0	0.0676567431499997	0.0676567431499997	0.8938786706052829	1122.0	20.205479452054792	0.0	0.09880000000000039	0.0980240191653726	25	-0.3177104664261938	
PA1111	PA1111	0.878894004353437	1079.0	0.0676462848500021	-0.0676462848500021	0.915698177566198	1633.0	29.416005767844265	0.0	0.07614000000000017	0.052192456351468984	25	-0.16273836764456112	
PA4283	PA4283	0.898097923711236	1078.0	0.0675672220499992	-0.0675672220499992	0.9420796256503159	147.0	2.631578947368421	0.0	0.04320000000000015	0.026312623713089796	25	0.9260658426045532	recD
PA4039	PA4039	0.9397201500349571	1077.0	0.0675325253000016	-0.0675325253000016	0.947428552797364	1669.0	30.0648882480173	0.0	0.09239999999999987	0.0825903545619374	25	-0.30109417536583255	
PA0014	PA0014	0.8887407740212541	1076.0	0.0674524404999994	0.0674524404999994	0.9042669899194309	1000.0	18.00648882480173	0.0	0.08430000000000006	0.0926134439484894	25	-0.18191267683956425	
PA1379	PA1379	0.880723688149957	1075.0	0.0674394297499985	0.0674394297499985	0.920838014521978	245.5	4.406993511175198	0.0	0.06612000000000014	0.09102509727176007	25	0.014495230321579785	
PA3887	PA3887	0.880107503158506	1074.0	0.0673885648000017	-0.0673885648000017	0.747677054502092	4120.5	74.2519826964672	0.0	0.1483600000000002	0.10373177751618179	25	-0.7805846688336873	nhaP
PA4878	PA4878	0.880107503158506	1073.0	0.067241854399998	0.067241854399998	0.8125826627936129	3657.5	65.90663302090844	0.0	0.13487999999999942	0.11211074138249819	25	-0.6033154786590372	brlR
PA2412	PA2412	0.905213018430424	1072.0	0.0671790969500003	0.0671790969500003	0.8278194797107671	4801.0	86.51766402307138	0.0	0.1994400000000001	0.14634365377425804	25	-0.9037693103796524	
PA4448	PA4448	0.8957945157535009	1071.0	0.0671049363000016	0.0671049363000016	0.9047281793159171	1333.0	24.008651766402306	0.0	0.07914000000000004	0.08063078403025364	25	-0.1492613999075433	hisD
PA1727	PA1727	0.886010586892688	1070.0	0.0670344348999983	0.0670344348999983	0.959933197307932	87.5	1.5591204037490987	0.0	0.040200000000000076	0.03892514183232605	25	0.6893856678953219	mucR
PA4561	PA4561	0.886010586892688	1069.0	0.0670247533499992	-0.0670247533499992	0.907069448286828	1495.0	26.928622927180964	0.0	0.07137999999999983	0.05230744051598538	25	-0.0832624691064677	ribF
PA5370	PA5370	0.9053241468912071	1068.0	0.0670134623500038	-0.0670134623500038	0.9420796256503159	723.5	13.022710886806054	0.0	0.07210000000000019	0.06923149572268371	25	-0.07347143950740598	
PA2093	PA2093	0.8983892736550421	1067.0	0.0669381344000008	-0.0669381344000008	0.887420494521856	2473.0	44.55659697188175	0.0	0.08800000000000009	0.055312182202477175	25	-0.38078167885149944	
PA0652	PA0652	0.8823064691025608	1066.0	0.0667731975999999	-0.0667731975999999	0.9075496802719679	2745.0	49.4592645998558	0.0	0.10390000000000013	0.07533397861080567	25	-0.4928294387822878	vfr
PA2935	PA2935	0.8931828431640391	1065.0	0.0666087237500017	-0.0666087237500017	0.9402828352698921	1240.5	22.341384282624368	0.0	0.07713999999999974	0.06786943961263628	25	-0.15516963614411922	
PA3671	PA3671	0.908497947772507	1064.0	0.0664937977999998	0.0664937977999998	0.824576841727589	4228.5	76.19863013698631	0.0	0.13614000000000023	0.07106034993815705	25	-0.9800993417653118	
PA1375	PA1375	0.8983892736550421	1063.0	0.0664370301999995	-0.0664370301999995	0.934533181389203	197.0	3.532804614275414	0.0	0.04941999999999984	0.03878994715129195	25	0.4386969163332022	pdxB
PA2575	PA2575	0.9192751205982099	1062.0	0.0663652800000012	0.0663652800000012	0.874962135615547	4666.0	84.0843547224225	0.0	0.18239999999999998	0.13655111985382362	25	-0.849752972544001	
PA2217	PA2217	0.8806304424600648	1061.0	0.0663139430500008	-0.0663139430500008	0.851223221787255	2164.0	38.987022350396536	0.0	0.07866000000000004	0.04023724435561333	25	-0.3068315722837738	
PA2374	PA2374	0.886010586892688	1060.0	0.0662799094500013	0.0662799094500013	0.920807635294749	1138.0	20.49387166546503	0.0	0.0702799999999996	0.05756030895214724	25	-0.06949390340006312	
PA0471	PA0471	0.9003008863763559	1059.0	0.0662710510000011	-0.0662710510000011	0.910628416132158	1731.5	31.19142033165104	0.0	0.10621999999999968	0.0910432681018571	25	-0.43879080609567556	fiuR
PA3261	PA3261	0.905186835490937	1058.0	0.0661805946499987	-0.0661805946499987	0.896603216835001	1321.0	23.792357606344627	0.0	0.07681999999999968	0.05319967888374288	25	-0.1999900295122315	
PA4892	PA4892	0.902931653898543	1057.0	0.0661625533000016	-0.0661625533000016	0.914205773647402	1255.0	22.602739726027394	0.0	0.08340000000000002	0.06517396591686991	25	-0.264483624059106	ureF
PA1221	PA1221	0.8806304424600648	1056.0	0.0660546417500001	0.0660546417500001	0.9124824068241909	1861.0	33.525594808940156	0.0	0.10128000000000012	0.08633704303484148	25	-0.40799820114043933	
PA3556	PA3556	0.8887407740212541	1055.0	0.0658901371499976	-0.0658901371499976	0.694208957907754	5289.0	95.31362653208363	0.0	0.24149999999999994	0.1259153154571223	25	-1.3946664249100216	arnT
PA0310	PA0310	0.937846371863389	1054.0	0.0658169149000019	0.0658169149000019	0.879970157557657	1454.0	26.18961788031723	0.0	0.13288000000000025	0.1304507633809268	25	-0.5140873335035129	
PA4546	PA4546	0.9341622818378009	1053.0	0.0657415092000004	0.0657415092000004	0.9093168528983779	2349.0	42.32155731795241	0.0	0.10683999999999971	0.08026008763181569	25	-0.512066358418821	pilS
PA4575	PA4575	0.904383638601737	1052.0	0.0657051889499982	0.0657051889499982	0.582002488580963	4818.0	86.82408074981976	0.0	0.20108	0.1493692070006402	25	-0.9063100338306115	
PA2929	PA2929	0.9337535080147942	1051.0	0.06570252675	-0.06570252675	0.9334572593626049	1523.5	27.44232155731795	0.0	0.10838000000000032	0.10781091472264442	25	-0.3958548479047123	
PA3613	PA3613	0.8810853031391479	1050.0	0.0656458971499987	0.0656458971499987	0.7946602074822371	3890.0	70.09733237202596	0.0	0.1580200000000001	0.13524780343256335	25	-0.6829989138866907	
PA1088	PA1088	0.881258005664941	1049.0	0.0655969526	-0.0655969526	0.76196221870053	4864.0	87.65320836337419	0.0	0.20057999999999987	0.1924431019808193	25	-0.7014179568434393	
PA3758	PA3758	0.893051181656063	1048.0	0.065487051749999	0.065487051749999	0.9124824068241909	3211.5	57.86770007209805	0.0	0.0996599999999996	0.07636108302008364	25	-0.44751785724428256	
PA2149	PA2149	0.904383638601737	1047.0	0.0654720719000013	-0.0654720719000013	0.876448674016385	3289.5	59.27361211247296	0.0	0.1376200000000004	0.12058738878229931	25	-0.5983040915684004	
PA1490	PA1490	0.881258005664941	1046.0	0.06545851050000101	-0.06545851050000101	0.9226625349377952	472.0	8.489545782263878	0.0	0.06202000000000008	0.05379116253313964	25	0.0639233349508394	
PA3103	PA3103	0.893051181656063	1045.0	0.0653891940999998	0.0653891940999998	0.9059057670984421	1467.0	26.423936553713048	0.0	0.08684000000000015	0.0703089491695996	25	-0.30509353579238707	xcpR
