	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
pscB	pscB	0.581154389706689	1494.0	-0.18566666666666698	0.0161707271402736	977.5	-0.027266666666666176	0.4055007306930442	25	-0.390628149372945
femI	femI	0.5860702824888829	1497.0	-0.186666666666665	0.0178731559451249	937.0	-0.13054666666666628	0.4679671450955605	25	-0.11992294883979265
PA1689	PA1689	0.579341302149163	1498.0	-0.18666666666666698	5.9622012370978895e-05	4101.5	-0.5036266666666666	0.2304671849381894	25	1.3752934071069913
mucP	mucP	0.531560771311586	1504.0	-0.18733333333333102	0.074743137962093	55.0	0.014426666666667644	0.14408792069042062	25	-1.400256170213526
PA0608	PA0608	0.5838500269317479	1507.0	-0.187333333333335	0.000313519698086244	2935.0	-0.28723999999999966	0.19458580226842023	25	0.5134324575687645
lhpK	lhpK	0.563456059905603	1510.0	-0.187666666666666	0.001255362849328	3024.0	0.23758666666666653	0.28065505848256445	25	-1.5152170626554062
chpD	chpD	0.653767484195817	1510.0	-0.187666666666666	0.00506683514500254	1536.5	-0.1755333333333331	0.1641786233660475	25	-0.07390324686960503
PA1620	PA1620	0.6068134971916321	1510.0	-0.187666666666666	0.0140776210163388	1770.5	0.142026666666667	0.1449309196875581	25	-2.2748308921525195
PA3052	PA3052	0.536215555941262	1515.0	-0.187999999999999	0.00101334461167985	2834.0	-0.30398666666666624	0.2709257872964892	25	0.42811231748765416
PA2927	PA2927	0.5925757025225109	1518.5	-0.188666666666666	0.00306675065733014	2807.5	0.26373333333333365	0.17161730681956322	25	-2.6360977711627225
ntrC	ntrC	0.581155163456144	1520.5	-0.18866666666666698	0.0316576170310243	1010.5	0.08536000000000048	0.1510273436120713	25	-1.8144175757373588
PA0881	PA0881	0.6552512150254339	1523.5	-0.188999999999999	0.0018300347488122198	2744.0	0.22077333333333393	0.24573059472761052	25	-1.6675714873337684
pepA	pepA	0.551897672014824	1526.0	-0.18933333333333202	0.000339368220369556	4630.0	-0.4874666666666666	0.28871144122860093	25	1.0326342872476377
PA4174	PA4174	0.5768968383143399	1527.0	-0.189666666666665	0.0349767841146666	1044.5	0.08525333333333383	0.1537949958247693	25	-1.7875744170066283
imm2	imm2	0.554031908510296	1530.0	-0.190333333333334	0.00435329324374255	503.0	-0.12566666666666673	0.7317524753529612	25	-0.08837232376354485
pstA	pstA	0.58857647306474	1533.5	-0.191	0.000175246069056014	3760.0	0.35045333333333367	0.18555591849598554	25	-2.9180062685257213
agtB	agtB	0.509610707845243	1537.5	-0.191666666666666	0.0219022117572098	329.5	-0.02485333333333292	0.24182977407595976	25	-0.6897965065332953
PA3424	PA3424	0.551897672014824	1540.0	-0.19199999999999803	0.02123269505088	1604.5	0.11950666666666729	0.13217829989435836	25	-2.356715640280081
PA4186	PA4186	0.6552512150254339	1541.5	-0.192	0.0135345809927025	1594.0	0.2003200000000004	0.1868846069003442	25	-2.0992633181886626
PA0878	PA0878	0.597931153592705	1550.5	-0.19366666666666602	9.905005629994979e-05	4232.0	0.4548266666666674	0.2475692592955521	25	-2.619442071194921
PA3301	PA3301	0.653767484195817	1556.5	-0.194333333333331	0.00244975408057282	2978.5	-0.25266666666666604	0.17400545436321263	25	0.3352385334517858
PA1405	PA1405	0.538765644748017	1556.5	-0.194333333333331	0.0252038744604704	438.0	0.045240000000000655	0.2275843864656868	25	-1.0526791273067075
PA1854	PA1854	0.645188800930818	1558.0	-0.19433333333333302	0.000530060281835304	4215.0	0.41580000000000067	0.21303042731723287	25	-2.864066607840755
PA4476	PA4476	0.5002466378331479	1559.5	-0.194333333333334	0.0264477167237878	42.0	-0.06323999999999977	0.2624815605516494	25	-0.4994382579020767
fepG	fepG	0.560323135220545	1561.0	-0.19466666666666602	0.00441702385172254	2425.0	0.2523333333333341	0.27141109314374257	25	-1.6469481583174035
PA4474	PA4474	0.544244641891559	1563.0	-0.194999999999999	0.007895691112573941	947.0	0.14856000000000077	0.25737285102443197	25	-1.334872728932028
PA1356	PA1356	0.5673416163197261	1570.0	-0.19633333333332997	2.80662449426545e-05	5317.0	0.8809866666666673	0.3123964640336712	25	-3.4485665621486667
hemN	hemN	0.583029046396473	1573.5	-0.19633333333333303	0.000209896278953442	5460.5	-1.0794933333333332	0.4658653151414601	25	1.8957410463833917
amiC	amiC	0.6250106998916249	1573.5	-0.19633333333333303	0.00347045361268306	332.0	0.0006666666666675519	0.4079319342279574	25	-0.4829237023888268
nagE	nagE	0.566554151220342	1577.0	-0.19699999999999898	0.0016199590235253599	1264.5	0.028253333333334078	0.22494913581452955	25	-1.0013522946763143
fpvR	fpvR	0.5109797525468571	1579.5	-0.197000000000001	0.0190247299239968	1738.0	0.3130266666666673	0.6007227970444359	25	-0.849021660532955
magF	magF	0.5438406969141429	1579.5	-0.197000000000001	4.8753400692285496e-05	4858.0	-0.6004266666666654	0.2663580074789344	25	1.5146031106219717
hisM	hisM	0.534475665825754	1583.0	-0.197666666666665	0.00189396725641223	3178.5	0.2521200000000006	0.16453964624121792	25	-2.7336066227301274
PA2042	PA2042	0.5713092618132211	1586.0	-0.19799999999999898	0.00025505932585352404	4034.0	-0.3834133333333332	0.24549148133368617	25	0.7552740010612008
ftsL	ftsL	0.545159865646827	1587.0	-0.198333333333331	0.0367547752895035	587.5	0.035893333333333895	0.3621081115419047	25	-0.6468418110527723
pscL	pscL	0.528539505550872	1590.5	-0.19833333333333303	0.0710462144155628	883.0	-0.0689733333333329	0.23155276816407216	25	-0.5586631549502318
PA3822	PA3822	0.49362882106043704	1595.5	-0.19899999999999998	0.00143738603179041	5035.0	-0.6567466666666654	0.3148338962408943	25	1.4539306984798797
ptpA	ptpA	0.52648872202027	1595.5	-0.19899999999999998	0.00012116799159856899	4484.0	-0.5222533333333323	0.3179218876810253	25	1.0167696716045427
PA4452	PA4452	0.560293332390728	1599.0	-0.19966666666666602	0.00419288920007186	2763.0	-0.31341333333333327	0.2518264628814997	25	0.4516867106225936
fdnI	fdnI	0.52648872202027	1603.0	-0.19999999999999898	0.00210472799905221	3419.0	0.33608000000000104	0.3872134936047941	25	-1.384455885070847
PA3623	PA3623	0.616496609284041	1603.0	-0.19999999999999898	0.00018017753100381298	4197.0	-0.4865866666666656	0.2264602671388348	25	1.2655052927716035
PA1330	PA1330	0.539091256720345	1607.5	-0.200333333333332	0.000605097788703284	2995.0	0.28952000000000044	0.15383550257288414	25	-3.1842671239121145
PA3768	PA3768	0.5311444365739479	1616.0	-0.201333333333331	0.00134319468704281	2581.0	-0.28543999999999947	0.31986450719478565	25	0.26294466805424777
coxA	coxA	0.597581642929651	1617.5	-0.201333333333332	2.538222917118e-05	5506.0	1.1794933333333346	0.641289919124238	25	-2.1532018912013444
PA3920	PA3920	0.58871834187234	1619.0	-0.201333333333334	0.00178903154961103	3771.0	0.4405200000000003	0.45286439266975703	25	-1.4173190555994848
rplD	rplD	0.48384448431735205	1621.0	-0.201666666666663	0.000355659141452555	5409.0	-0.8710799999999992	0.4364028070487167	25	1.5339345268203282
senC	senC	0.49811808782118605	1624.0	-0.202000000000001	0.0014480970138796801	2977.0	-0.23629333333333263	0.40086648419161736	25	0.08554801831958378
PA5155	PA5155	0.5706495660637321	1626.5	-0.202333333333334	0.00114123452303358	3020.5	-0.3075599999999999	0.19276738812860902	25	0.5458737999627903
ptsP	ptsP	0.513553611103562	1634.0	-0.204333333333331	0.000209896278953442	3746.0	-0.4301466666666659	0.22517433739709786	25	1.0028377831311663
PA2086	PA2086	0.6670306562145629	1636.0	-0.20433333333333303	0.009129175294521709	1152.0	0.05693333333333414	0.32426619437556853	25	-0.8057166340443906
PA3682	PA3682	0.506046353651131	1636.0	-0.20433333333333303	0.000545186987953051	2148.0	0.22296000000000074	0.15382464523437542	25	-2.777795019011985
PA3923	PA3923	0.531516087283541	1642.0	-0.204999999999999	0.00341830796209748	3462.0	0.3270533333333335	0.4560979902023981	25	-1.166532948538599
rhlR	rhlR	0.51662270817725	1648.0	-0.20600000000000102	0.0060564913858665	3797.0	-0.3072266666666661	0.4520590722624805	25	0.22392353760326597
morA	morA	0.5355004475397	1650.5	-0.20633333333333304	0.00068770327058301	2989.0	-0.32917333333333315	0.2753945170115048	25	0.4460510010621177
PA4188	PA4188	0.515126512745463	1652.5	-0.206666666666666	0.0443288102263239	484.5	0.046626666666667364	0.14983810151849436	25	-1.690446760646321
PA3428	PA3428	0.535214709233098	1654.0	-0.206999999999999	5.1131244450220397e-05	5158.0	0.6733066666666674	0.2916746017968199	25	-3.0181121744699824
lapB	lapB	0.595329081716652	1656.0	-0.20800000000000002	0.00432422485268194	2462.5	0.21470666666666724	0.16160434995978887	25	-2.6156886666221983
PA3669	PA3669	0.5044961947945491	1657.0	-0.20800000000000102	0.0276791133758392	114.0	-0.022919999999999326	0.16877747458095796	25	-1.0965918316974452
ogt	ogt	0.615074746929395	1658.0	-0.208333333333335	0.00777448003394725	1772.5	0.10461333333333368	0.23916275025829378	25	-1.3085092320133003
pra	pra	0.4680798735276121	1659.0	-0.208666666666665	0.00233826149536425	82.0	0.0063866666666668155	0.7261592945842612	25	-0.29615173273579537
PA2600	PA2600	0.579341302149163	1660.0	-0.20866666666666797	0.0030150438400426698	1219.0	0.2027866666666667	0.33556068171213227	25	-1.2261666987740492
PA0495	PA0495	0.607895826103336	1664.0	-0.20933333333333398	0.00207192515978213	1477.5	0.08316000000000048	0.2909519197902458	25	-1.0052978290853
PA2471	PA2471	0.49840961344581797	1665.0	-0.209666666666665	0.010408874649489001	1744.5	0.11678666666666752	0.14839658077322815	25	-2.1998709918539254
adhC	adhC	0.5011648194060779	1667.5	-0.21000000000000102	0.0017008328808963801	1849.0	-0.20085333333333275	0.47198180559722264	25	-0.019379278095464993
PA3293	PA3293	0.566190174698076	1667.5	-0.21000000000000102	0.0593442544671834	1361.5	-0.19207999999999978	0.23683071935378136	25	-0.0756658597706325
aat	aat	0.459758223890305	1670.0	-0.21033333333333398	0.00010227609187264	4553.0	-0.540826666666666	0.2836809978100728	25	1.165017522797211
PA3445	PA3445	0.48084435399017794	1670.0	-0.21033333333333398	0.00210180323544715	1984.0	-0.40615999999999985	0.8015819955285657	25	0.24430023099201117
PA2105	PA2105	0.511650465543035	1672.0	-0.21066666666666697	0.0630961176735438	953.5	-0.06442666666666634	0.5382366572979392	25	-0.2717020441048294
braB	braB	0.470985995193003	1674.5	-0.212	0.0132997566567107	1728.0	-0.17575999999999914	0.2718512413203349	25	-0.13330820129416876
PA2157	PA2157	0.526286929661324	1679.0	-0.212666666666665	0.0015254369411329802	3434.0	0.3160666666666674	0.21211269715954395	25	-2.4927000618715303
pilA	pilA	0.456745526398618	1680.5	-0.212666666666666	0.007524506536441841	3983.5	-0.32339999999999974	0.8998869373426861	25	0.12305249552829697
PA0704	PA0704	0.5396760245186	1682.0	-0.21266666666666698	0.000100288410309502	4014.5	0.42360000000000075	0.32207906781708995	25	-1.9754983488340392
modB	modB	0.500564560745931	1684.0	-0.21333333333333201	0.000402520917538663	3096.0	-0.25841333333333305	0.4319799193721175	25	0.10435670265767165
PA4018	PA4018	0.500945610117594	1686.0	-0.214	0.0404332261188482	1389.0	-0.11891999999999939	0.23546058646359078	25	-0.40380431149016444
PA0634	PA0634	0.49840961344581797	1688.0	-0.214333333333334	0.000546356136076209	4539.0	-0.4437199999999997	0.610526182288081	25	0.3757196223870184
PA2307	PA2307	0.619793134686189	1690.5	-0.21466666666666798	0.0395794223736252	553.0	-0.039346666666666204	0.4136370577638757	25	-0.4238498381837031
mrcB	mrcB	0.459733317212805	1696.0	-0.21533333333333202	0.137108655898454	1495.5	-0.11982666666666607	0.2648470753724367	25	-0.3606106147570681
ambE	ambE	0.542960395025649	1699.5	-0.215666666666666	0.0198690178189257	1155.0	-0.08974666666666647	0.37629463288856624	25	-0.33463140048901197
PA2116	PA2116	0.641559285288143	1699.5	-0.215666666666666	0.00138112688174638	3562.0	-0.4348266666666657	0.4788206104973314	25	0.45770794989874636
PA1204	PA1204	0.472976383679521	1709.0	-0.216666666666666	0.0129826625539204	1061.0	-0.07145333333333267	0.1401727069645794	25	-1.0359601129057718
PA3778	PA3778	0.534475665825754	1710.0	-0.21666666666666698	0.011350625297876999	1290.0	-0.1664666666666662	0.21967239918333664	25	-0.22852210922549399
PA0494	PA0494	0.445254800189008	1716.0	-0.217666666666666	0.000831241313020436	75.0	-0.0393199999999998	0.32980077431798227	25	-0.5407709155185628
PA5271	PA5271	0.7010802192402591	1719.0	-0.218333333333334	0.0231128798900857	532.0	0.09219999999999988	0.32573444080404795	25	-0.9533328209531929
clpB	clpB	0.44080492095949797	1722.5	-0.21866666666666698	0.0008991449080336789	3718.0	0.3962400000000009	0.4409171997518785	25	-1.3946080284749613
pfeA	pfeA	0.48541129731612	1724.0	-0.21899999999999997	0.000268001514978981	3548.5	0.23012000000000035	0.3735278868066238	25	-1.2023734127045531
PA5099	PA5099	0.5601757257821329	1725.5	-0.219000000000001	0.00020263306024713798	3807.0	0.4476400000000005	0.3084019881523074	25	-2.161594365827417
PA0826	PA0826	0.442228013884665	1727.0	-0.21933333333333102	0.000924932379277932	3776.0	0.35734666666666726	0.48444485677862126	25	-1.190393482211178
PA3181	PA3181	0.5731227764148	1728.0	-0.21933333333333202	0.0202322975204661	2129.0	-0.12795999999999974	0.44081969439098745	25	-0.20728051513117787
pfeR	pfeR	0.45205704724164897	1729.0	-0.21966666666666698	0.00270423557717337	770.0	-0.11011999999999922	0.3138270767063835	25	-0.3490669696711976
PA0268	PA0268	0.46955092916464203	1732.0	-0.220333333333334	0.0424355083061757	960.5	0.11934666666666731	0.14224829882469092	25	-2.3879371690668045
priA	priA	0.454228289142915	1736.0	-0.22099999999999698	0.00404172805073295	2656.5	-0.2790399999999991	0.2160765107977231	25	0.2686085580784644
atuD	atuD	0.461014750605368	1737.0	-0.22099999999999803	0.0231565077977483	2125.0	0.19222666666666718	0.17115927496752087	25	-2.4142814740543797
PA2336	PA2336	0.459733317212805	1740.0	-0.22133333333333202	0.0145686525466421	2263.5	0.20480000000000062	0.19251796452972061	25	-2.2134730874299624
PA3739	PA3739	0.56386713223313	1741.0	-0.221666666666665	0.0107417112762627	411.0	-0.03323999999999968	0.1916717757773157	25	-0.983069447249132
PA0975	PA0975	0.607319833761338	1742.0	-0.22199999999999803	0.000573948472284828	3482.0	0.3645866666666672	0.4055408514838204	25	-1.446430524866785
tadD	tadD	0.562783402126791	1747.0	-0.22233333333333202	0.000110801088371602	5237.0	0.739920000000001	0.39554822808444096	25	-2.4327079860610903
PA2779	PA2779	0.561745462166266	1748.0	-0.22266666666666501	7.09583286100455e-05	5371.0	1.0510000000000004	0.8181553891167257	25	-1.55675399026792
PA0385	PA0385	0.5499816878506341	1749.0	-0.22299999999999698	0.00928537630462667	253.5	-0.0863733333333328	0.28402349472456595	25	-0.4810400167745241
tsi6	tsi6	0.654371296858197	1754.0	-0.22333333333333202	0.000341277628281344	3798.5	-0.3883599999999998	0.26185265718352774	25	0.630227198920512
PA3501	PA3501	0.515126512745463	1756.0	-0.22366666666666501	0.0413515103582108	161.5	-0.032493333333332854	0.33713844996446846	25	-0.5670469605394467
colS	colS	0.46326053024607206	1758.0	-0.22366666666666699	0.15192167767257098	535.0	-0.10769333333333313	0.18136279172482492	25	-0.6394549412830826
ilvE	ilvE	0.45408528195746506	1762.0	-0.22399999999999998	0.000729539771358765	4158.0	-0.45837333333333313	0.2640434048213081	25	0.8876318402724195
PA3205	PA3205	0.482569233746456	1763.0	-0.224000000000001	0.00291661010651022	4933.0	0.603853333333333	0.8129155580036855	25	-1.0183755559634409
PA1492	PA1492	0.459733317212805	1766.5	-0.224333333333335	0.00110779758417433	2842.0	0.19150666666666682	0.17217062273609127	25	-2.415278480100609
PA2285	PA2285	0.534475665825754	1774.0	-0.22533333333333203	0.00154489128518661	2379.0	0.20309333333333385	0.3324628010380621	25	-1.2886454223719823
PA3518	PA3518	0.51804947504739	1775.5	-0.22533333333333302	0.000811205542355897	3119.0	0.3773066666666675	0.36891493699868105	25	-1.6335473019954057
PA4362	PA4362	0.5002466378331479	1775.5	-0.22533333333333302	3.07324788143752e-05	5048.0	0.6906133333333341	0.2991377373818389	25	-3.061956256951603
trx2	trx2	0.5627023279772261	1780.0	-0.226	0.0260937797297037	1381.0	0.14461333333333373	0.13458157652792105	25	-2.7538192291605696
PA4912	PA4912	0.487133748422805	1783.0	-0.22699999999999898	9.06197668732177e-05	4498.5	0.5635866666666671	0.237805442575477	25	-3.324510398519336
pelE	pelE	0.48084435399017794	1784.5	-0.22699999999999998	0.0792783407920492	971.5	-0.14053333333333268	0.2642067267206578	25	-0.327268982663289
xcpS	xcpS	0.550612100359741	1787.5	-0.22766666666666602	0.0155343889054348	1863.0	-0.20191999999999918	0.19284752852774475	25	-0.1335078902137068
pcaD	pcaD	0.5012276510364171	1790.0	-0.228000000000001	0.11203538050251	60.5	-0.021333333333333235	0.1598585022472712	25	-1.2928099773322854
PA3797	PA3797	0.443884112400198	1792.0	-0.228666666666665	0.0116597731898854	850.0	0.07709333333333379	0.23953089803011066	25	-1.2764950263809502
PA3377	PA3377	0.463819446815951	1795.0	-0.22899999999999898	0.00020849714155814298	4122.0	0.40998666666666705	0.21338889207093054	25	-2.9944701454013205
PA0774	PA0774	0.463892124828567	1796.5	-0.22899999999999998	0.00248234958852592	1401.5	0.11273333333333363	0.19238235943615573	25	-1.776323641808446
pgi	pgi	0.46971156690125704	1798.0	-0.229333333333331	0.00011597578454544399	3654.5	-0.40055999999999914	0.15807797302456666	25	1.0831785313951239
PA1537	PA1537	0.46743012318183796	1804.0	-0.23	0.00137720390805324	2663.0	0.2546400000000004	0.23914103463112432	25	-2.026586531866264
czcA	czcA	0.5012276510364171	1807.0	-0.230333333333334	7.52950118347115e-05	4435.0	0.5055733333333339	0.2142066871384151	25	-3.4354980999782843
PA3919	PA3919	0.46326053024607206	1809.0	-0.23066666666666602	0.00237666358153372	1761.0	0.13680000000000053	0.5464730602285488	25	-0.6724332696528219
PA2067	PA2067	0.49076020713025803	1815.0	-0.231000000000003	0.0324504302601676	1448.0	-0.09328000000000002	0.5277907280282523	25	-0.2609367552069443
cyaB	cyaB	0.488905516733279	1816.5	-0.231333333333331	0.0668108031274693	713.5	-0.05907999999999932	0.13711191968066944	25	-1.2562972915447892
PA3798	PA3798	0.48010894385437397	1816.5	-0.231333333333331	0.000180604090469537	3860.5	-0.41326666666666645	0.2370426786076332	25	0.7675129829024674
PA4313	PA4313	0.487286871477997	1821.0	-0.231666666666665	0.011457654131998	1356.0	0.11228000000000027	0.17032155536579144	25	-2.0193959944059197
xdhB	xdhB	0.459733317212805	1823.0	-0.23199999999999898	0.000517215703468095	2711.5	0.2777600000000006	0.38314369125453224	25	-1.330466902197674
mexD	mexD	0.524674517064159	1826.0	-0.232000000000001	0.009836246291148059	451.0	-0.02583999999999941	0.2879083914231264	25	-0.7160611018697862
PA5123	PA5123	0.42963562923482396	1827.0	-0.232666666666668	0.0715407968928937	271.5	0.036466666666667154	0.1746221847515584	25	-1.541232196334282
rocA1	rocA1	0.597859006457779	1828.0	-0.23299999999999899	0.004495066290944079	3168.0	-0.31438666666666615	0.24069193619261187	25	0.33813624151304394
PA2100	PA2100	0.511484853110419	1833.0	-0.233666666666668	0.0143122802748849	1823.0	-0.13257333333333304	0.29488482560208207	25	-0.34282311111440644
PA1964	PA1964	0.44982894332069107	1834.0	-0.23399999999999602	0.004750398032034689	2899.0	-0.28765333333333293	0.3228874141589017	25	0.1661673108972053
PA1869	PA1869	0.46764362093828	1835.0	-0.23399999999999802	0.008918867537128441	3937.0	-0.39530666666666536	0.754494544564622	25	0.21379434460954083
PA4166	PA4166	0.517770243330143	1836.5	-0.233999999999999	0.030803974757301	2287.5	0.1947333333333339	0.14795419711669003	25	-2.897743637479882
PA1033	PA1033	0.56967236679596	1840.0	-0.23433333333333303	0.0009160391492429769	2927.0	-0.24287999999999954	0.2712129285129916	25	0.03151275535987993
PA1626	PA1626	0.509610707845243	1841.0	-0.234666666666666	0.0704853404808646	238.5	-0.024853333333332898	0.14433153963473624	25	-1.4536901211219213
PA1859	PA1859	0.39766191676001705	1842.0	-0.23466666666666697	0.00877810602967528	831.5	-0.005293333333333027	0.17240663925516106	25	-1.3304205355680208
PA1922	PA1922	0.4837189114963739	1845.0	-0.235	0.0191324035339821	453.5	0.007400000000000546	0.30810245109438916	25	-0.7867512872389961
ligD	ligD	0.417312700530294	1854.5	-0.235999999999999	8.17389393838823e-05	4446.0	0.544066666666667	0.27961628800647265	25	-2.7897754892183135
vgrG2a	vgrG2a	0.514561029033939	1860.0	-0.23699999999999802	0.00394411269669373	1681.5	-0.20029333333333338	0.22465292819847238	25	-0.16339278085988573
alg44	alg44	0.46326053024607206	1861.5	-0.236999999999999	0.00164747475826011	2303.0	0.12768000000000038	0.4738697222905304	25	-0.7695786053543495
wspA	wspA	0.46326053024607206	1863.5	-0.237	0.0181470042359699	155.0	0.033720000000000326	0.22494177600568718	25	-1.203511436635744
kdpE	kdpE	0.510219887545669	1863.5	-0.237	0.0120679111071647	1497.5	0.09852000000000029	0.19131254920020688	25	-1.7537793594965982
PA3202	PA3202	0.544178720261189	1867.0	-0.23733333333333398	0.0654121444865808	1882.0	-0.1892933333333325	0.30159579155134353	25	-0.15928604226502666
PA2797	PA2797	0.48241951775478603	1868.5	-0.23766666666666697	0.0104723455352854	1879.5	0.24629333333333375	0.3707559759514385	25	-1.3053329720662132
PA3084	PA3084	0.45597448597803997	1870.0	-0.237666666666669	0.000160695742231881	4246.0	-0.4900133333333326	0.21945071327192264	25	1.1499013282038386
algL	algL	0.47828039705985204	1871.0	-0.238333333333332	0.000447051308319107	2913.5	0.20709333333333382	0.3621551299486852	25	-1.2299333347280754
PA3660	PA3660	0.422460293095465	1876.0	-0.238666666666666	0.0187137824278023	1583.0	-0.14613333333333264	0.21035851231576913	25	-0.4398839500938835
corA	corA	0.49172608420156205	1878.0	-0.238999999999999	0.00696876683158578	2071.0	-0.195026666666666	0.20732138497190022	25	-0.2121022553428004
PA2125	PA2125	0.516928094899531	1879.0	-0.23933333333332996	0.277369494853541	132.0	-0.05863999999999965	0.15513870496358353	25	-1.1647211659768937
PA2937	PA2937	0.4303696933316579	1880.0	-0.239333333333332	2.4057635004841e-05	5547.0	1.4496133333333348	0.6775337608097758	25	-2.492785989952839
PA5414	PA5414	0.422460293095465	1881.0	-0.239333333333333	9.12971917557463e-05	4992.5	-0.7193199999999996	0.29844401236834756	25	1.6082971906779429
PA5046	PA5046	0.459758223890305	1883.0	-0.239333333333335	0.0007166983221124559	5113.0	-0.6176133333333326	0.4060505086261505	25	0.9316082407577497
PA3460	PA3460	0.499276841616043	1883.0	-0.239333333333335	0.000906458123083079	3888.0	0.4209600000000006	0.4007078496120842	25	-1.647817316213171
coaC	coaC	0.38972740828766705	1885.5	-0.239666666666666	0.00110960305566627	3236.5	-0.3802133333333334	0.2564095552041695	25	0.5481334989827319
PA2213	PA2213	0.46955092916464203	1885.5	-0.239666666666666	0.0225594403459583	1678.0	0.15980000000000044	0.12705579847423715	25	-3.1440254712000844
PA5207	PA5207	0.561745462166266	1887.0	-0.23966666666666697	0.0666796962214179	317.5	0.005253333333333868	0.19075950245735576	25	-1.2839203124612502
atuB	atuB	0.542418705408978	1888.0	-0.240333333333331	0.00299310183354249	3086.0	0.30750666666666715	0.17299759471674125	25	-3.166749230802934
PA4962	PA4962	0.479358963820261	1890.0	-0.240666666666665	0.0478235366490376	953.5	0.07170666666666742	0.21756010919079583	25	-1.4358024294765694
PA2047	PA2047	0.396322404489281	1891.0	-0.240666666666666	0.0038597912983083602	1634.5	0.13144000000000025	0.18893220222354107	25	-1.9695248469416375
bapF	bapF	0.402462728508716	1892.5	-0.24066666666666697	0.00315127005597843	2447.0	0.21970666666666702	0.18525881095655605	25	-2.4850280046399162
PA5310	PA5310	0.452836826003407	1892.5	-0.24066666666666697	0.0230714411560376	1352.5	0.08910666666666751	0.10574452616951316	25	-3.1185853800573393
PA1648	PA1648	0.422501703936041	1894.0	-0.24100000000000002	0.00138457250130696	2821.0	0.23142666666666728	0.18491575959919718	25	-2.554821004389495
PA2180	PA2180	0.4303696933316579	1895.5	-0.241333333333333	4.4302520685664896e-05	4909.0	0.6164933333333338	0.27376837195242487	25	-3.1334031047813617
ppx	ppx	0.495984850548291	1898.0	-0.241666666666665	0.00017967718888631698	3547.0	-0.37406666666666655	0.22828136067062027	25	0.5799860295691736
fvbA	fvbA	0.42188426129062195	1903.0	-0.242666666666666	0.000825609973532752	3142.0	0.17752000000000026	0.38470427651687245	25	-1.092232897619576
PA4105	PA4105	0.459733317212805	1909.5	-0.242999999999999	0.00435688072940756	1885.5	0.11992000000000043	0.4270511319025619	25	-0.8498279781700826
PA2294	PA2294	0.416945306461058	1909.5	-0.242999999999999	0.06676958027170901	48.0	-0.0710666666666664	0.32860923264232517	25	-0.5232151633440972
PA1892	PA1892	0.46886044418130196	1913.0	-0.24300000000000196	0.000582380263290125	1606.0	0.28386666666666693	0.5403832659086272	25	-0.9749870136721743
sbcB	sbcB	0.42920463994886293	1915.5	-0.24366666666666698	0.0010072117552187199	3361.0	-0.3125199999999996	0.15368052721293146	25	0.44802900264607454
putA	putA	0.410377699294344	1924.0	-0.245666666666665	0.0008566187704080401	4298.0	-0.5460666666666671	0.8822523469527892	25	0.34049215174950054
PA5135	PA5135	0.470881456635141	1925.5	-0.24566666666666698	0.00012278724376835502	4790.5	-0.5719999999999997	0.19409273747551956	25	1.6813268624978428
PA4712	PA4712	0.411179532498136	1925.5	-0.24566666666666698	0.00915871539137908	1778.0	0.13542666666666664	0.16686539596444333	25	-2.2838368082891147
nusG	nusG	0.40676503431164795	1928.0	-0.24600000000000002	0.0292374666742074	3338.0	-0.3746399999999984	0.30780704213059396	25	0.4179241615447512
wzz2	wzz2	0.477463656981691	1930.0	-0.246666666666666	9.68417999897251e-05	5175.0	-0.7263866666666662	0.26011225639313157	25	1.844280645026412
etfA	etfA	0.388674284783555	1932.0	-0.24700000000000302	0.00543552071556175	4263.0	-0.460893333333333	0.23769716416451364	25	0.8998564795046999
gpuP	gpuP	0.44542817704684007	1934.5	-0.247333333333335	0.0098419083162896	2210.0	0.19878666666666717	0.12100791525993526	25	-3.6867009818465064
PA2072	PA2072	0.48889559703432106	1936.5	-0.247666666666666	0.00018632214437475802	4346.0	0.4482666666666672	0.26326354560486415	25	-2.6434853778725182
PA3514	PA3514	0.468137631458494	1936.5	-0.247666666666666	0.28685867552580896	106.0	-0.007026666666666331	0.21465609704827843	25	-1.121048986304252
pvdP	pvdP	0.376778493655245	1939.0	-0.24833333333333302	0.00221723695095315	2671.0	-0.1752266666666662	0.37277004529155316	25	-0.19611733182447155
nirF	nirF	0.38714021080329997	1940.0	-0.248333333333335	0.00193829003144923	4430.5	-0.6735599999999994	0.698263379683774	25	0.6089774704485275
PA1930	PA1930	0.467101014074695	1941.0	-0.248666666666666	5.546324513574771e-05	5471.5	1.1050400000000005	0.6626560355731183	25	-2.042849674636815
PA5270	PA5270	0.40776507692116404	1943.0	-0.249	0.000132864175832411	4794.0	-0.5582533333333333	0.24139506346788991	25	1.2811087720295067
PA3775	PA3775	0.506046353651131	1945.0	-0.24933333333333302	0.000648236878318008	3627.0	0.32133333333333364	0.22064278991333694	25	-2.586382572894453
PA1233	PA1233	0.44982894332069107	1946.0	-0.24966666666666698	0.00011648076366900601	4543.5	0.4875600000000009	0.2150925666363726	25	-3.4274855621254243
PA0757	PA0757	0.400111375692369	1948.0	-0.24999999999999803	0.00903309744661048	1708.0	0.1521066666666669	0.15498675929109423	25	-2.594458187950321
